G000402075 8217 0.187406 0.207264
G000789255 8235 0.187816 0.207719
G011053435 8235 0.187816 0.207719
G000634675 8238 0.187885 0.207794
G002010155 8243 0.187999 0.20792
G002010285 8246 0.188067 0.207996
G000800805 8248 0.188113 0.208046
G000722915 8261 0.188409 0.208374
G005878375 8274 0.188706 0.208702
G001918455 8280 0.188843 0.208854
G011329225 8280 0.188843 0.208854
G000024625 8285 0.188957 0.20898
G000025505 8286 0.18898 0.209005
G001515205 8299 0.189276 0.209333
G012033605 8311 0.18955 0.209636
G002010305 8323 0.189823 0.209938
G001627095 8334 0.190074 0.210216
G001717035 8342 0.190257 0.210417
G002010215 8343 0.19028 0.210443
G001920395 8345 0.190325 0.210493
G000007185 8358 0.190622 0.210821
G001629245 8359 0.190645 0.210846
G011333845 8372 0.190941 0.211174
G002507545 8376 0.191032 0.211275
G001006045 8399 0.191557 0.211855
G002214485 8406 0.191716 0.212032
G011620765 8417 0.191967 0.212309
G001629295 8421 0.192059 0.21241
G001800825 8427 0.192195 0.212561
G000402985 8430 0.192264 0.212637
G000385565 8435 0.192378 0.212763
G001856825 8447 0.192652 0.213066
G011358085 8469 0.193153 0.213621
G011364905 8492 0.193678 0.214201
G001775995 8493 0.193701 0.214226
G002010295 8493 0.193701 0.214226
G001800675 8501 0.193883 0.214428
G000008265 8504 0.193952 0.214504
G002214525 8512 0.194134 0.214706
G011042535 8512 0.194134 0.214706
G001644475 8513 0.194157 0.214731
G001628455 8516 0.194225 0.214806
G000447225 8529 0.194522 0.215134
G000399765 8541 0.194795 0.215437
G001717025 8548 0.194955 0.215614
G001402935 8549 0.194978 0.215639
G000263735 8550 0.195001 0.215664
G013329555 8567 0.195388 0.216093
G000494005 8578 0.195639 0.21637
G012395595 8588 0.195867 0.216623
G001438895 8590 0.195913 0.216673
G902632495 8609 0.196346 0.217152
G003663115 8637 0.196985 0.217858
G000402355 8647 0.197213 0.218111
G004210935 8657 0.197441 0.218363
G001917825 8662 0.197555 0.218489
G902586515 8683 0.198034 0.219019
G902635905 8708 0.198604 0.219649
G009991905 8710 0.19865 0.2197
G001917935 8711 0.198673 0.219725
G900093645 8725 0.198992 0.220078
G001564285 8726 0.199015 0.220103
G001940705 8731 0.199129 0.22023
G004525915 8732 0.199152 0.220255
G001918475 8736 0.199243 0.220356
G002011235 8743 0.199402 0.220532
G010030465 8743 0.199402 0.220532
G000517445 8745 0.199448 0.220583
G902566115 8752 0.199608 0.220759
G000428225 8763 0.199859 0.221037
G900090055 8769 0.199995 0.221188
G001856845 8786 0.200383 0.221617
G012515075 8788 0.200429 0.221667
G005877295 8797 0.200634 0.221894
G001644415 8825 0.201273 0.222601
G002010045 8827 0.201318 0.222651
G001563305 8829 0.201364 0.222701
G000402415 8841 0.201638 0.223004
G002839625 8842 0.20166 0.223029
G003351865 8859 0.202048 0.223458
G000350305 8868 0.202253 0.223685
G003672545 8875 0.202413 0.223862
G902626095 8890 0.202755 0.22424
G000011185 8894 0.202846 0.224341
G000242875 8908 0.203166 0.224694
G001560915 8914 0.203302 0.224846
G000496135 8953 0.204192 0.225829
G000166095 8954 0.204215 0.225854
G001564135 8957 0.204283 0.22593
G000483365 8968 0.204534 0.226208
G001316305 8974 0.204671 0.226359
G002011395 8983 0.204876 0.226586
G004144285 9001 0.205287 0.22704
G011331795 9007 0.205424 0.227191
G002494985 9015 0.205606 0.227393
G013008815 9019 0.205697 0.227494
G004352045 9022 0.205766 0.22757
G004376645 9024 0.205811 0.22762
G001587715 9031 0.205971 0.227797
G000711905 9053 0.206473 0.228352
G001507975 9053 0.206473 0.228352
G001508185 9053 0.206473 0.228352
G003663045 9054 0.206495 0.228377
G001587675 9077 0.20702 0.228957
G004352485 9077 0.20702 0.228957
G001875425 9105 0.207659 0.229663
G000337895 9110 0.207773 0.229789
G001875345 9112 0.207818 0.22984
G902609135 9115 0.207887 0.229916
G001940755 9116 0.20791 0.229941
G001914405 9121 0.208024 0.230067
G011358735 9139 0.208434 0.230521
G001896515 9142 0.208502 0.230597
G001627015 9145 0.208571 0.230672
G902610965 9155 0.208799 0.230924
G001724455 9159 0.20889 0.231025
G011053365 9168 0.209095 0.231252
G902535435 9176 0.209278 0.231454
G001421185 9184 0.20946 0.231656
G012959275 9185 0.209483 0.231681
G004212075 9188 0.209552 0.231757
G000404945 9224 0.210373 0.232665
G001563335 9250 0.210966 0.233321
G007571005 9259 0.211171 0.233548
G011362975 9259 0.211171 0.233548
G011052195 9303 0.212174 0.234658
G001180045 9312 0.21238 0.234885
G001873845 9329 0.212767 0.235313
G001512965 9335 0.212904 0.235465
G012520845 9354 0.213338 0.235944
G000746745 9369 0.21368 0.236322
G000513315 9370 0.213703 0.236348
G001595785 9379 0.213908 0.236575
G001628475 9382 0.213976 0.23665
G013330975 9383 0.213999 0.236675
G001800815 9406 0.214524 0.237256
G002010445 9412 0.21466 0.237407
G003133625 9428 0.215025 0.237811
G009928695 9475 0.216097 0.238996
G902613325 9478 0.216166 0.239072
G001766815 9484 0.216303 0.239223
G011049045 9495 0.216553 0.239501
G001587575 9503 0.216736 0.239702
G006954405 9513 0.216964 0.239955
G002728275 9516 0.217032 0.24003
G009777615 9532 0.217397 0.240434
G002726865 9533 0.21742 0.240459
G001917995 9534 0.217443 0.240484
G003649945 9536 0.217488 0.240535
G002011215 9553 0.217876 0.240964
G001723835 9560 0.218036 0.24114
G000241145 9568 0.218218 0.241342
G902513775 9569 0.218241 0.241367
G001273495 9584 0.218583 0.241745
G001044505 9599 0.218925 0.242124
G000402195 9601 0.218971 0.242174
G001587655 9602 0.218994 0.2422
G003260355 9611 0.219199 0.242427
G002153915 9613 0.219245 0.242477
G902583305 9615 0.21929 0.242527
G005878955 9623 0.219473 0.242729
G000996575 9625 0.219518 0.24278
G003724275 9643 0.219929 0.243234
G011045925 9647 0.22002 0.243335
G003194425 9658 0.220271 0.243612
G000965765 9666 0.220453 0.243814
G012034855 9674 0.220636 0.244016
G000746765 9679 0.22075 0.244142
G003650545 9687 0.220932 0.244344
G013329495 9691 0.221024 0.244444
G000017225 9696 0.221138 0.244571
G000385295 9727 0.221845 0.245353
G000485455 9730 0.221913 0.245428
G000398005 9736 0.22205 0.24558
G001916755 9740 0.222141 0.24568
G000724145 9742 0.222187 0.245731
G003135935 9755 0.222483 0.246059
G002457555 9767 0.222757 0.246361
G001627235 9794 0.223373 0.247043
G000200735 9799 0.223487 0.247169
G900089525 9809 0.223715 0.247421
G001304495 9814 0.223829 0.247547
G002506905 9827 0.224125 0.247875
G902604505 9841 0.224445 0.248228
G011362885 9850 0.22465 0.248455
G011771385 9852 0.224696 0.248505
G003838235 9865 0.224992 0.248833
G001313845 9867 0.225038 0.248884
G000299365 9882 0.22538 0.249262
G902511005 9883 0.225403 0.249287
G002011125 9887 0.225494 0.249388
G001919845 9905 0.225904 0.249842
G000372265 9913 0.226087 0.250044
G012934855 9920 0.226246 0.250221
G001510225 9921 0.226269 0.250246
G000384595 9937 0.226634 0.25065
G011362635 9948 0.226885 0.250927
G011331255 9957 0.22709 0.251154
G000018485 9962 0.227204 0.25128
G002506425 9965 0.227273 0.251356
G000220645 9986 0.227752 0.251885
G902625045 10019 0.228504 0.252718
G902553995 10022 0.228573 0.252794
G902627655 10023 0.228596 0.252819
G002495525 10026 0.228664 0.252894
G902552915 10026 0.228664 0.252894
G001729395 10028 0.22871 0.252945
G001940665 10028 0.22871 0.252945
G001595945 10031 0.228778 0.253021
G001919435 10034 0.228846 0.253096
G000691505 10054 0.229303 0.253601
G004377185 10054 0.229303 0.253601
G004964325 10058 0.229394 0.253702
G000406905 10072 0.229713 0.254055
G000200715 10076 0.229804 0.254156
G002688505 10078 0.22985 0.254206
G001628485 10079 0.229873 0.254231
G001795045 10081 0.229918 0.254282
G000190155 10087 0.230055 0.254433
G000251105 10095 0.230238 0.254635
G002504525 10098 0.230306 0.254711
G001742785 10100 0.230352 0.254761
G000299395 10108 0.230534 0.254963
G000012545 10115 0.230694 0.255139
G000300255 10121 0.230831 0.255291
G000402435 10121 0.230831 0.255291
G000437835 10121 0.230831 0.255291
G000402875 10133 0.231104 0.255593
G900216475 10160 0.23172 0.256274
G902605365 10160 0.23172 0.256274
G000328945 10167 0.23188 0.256451
G002785165 10167 0.23188 0.256451
G006228185 10169 0.231925 0.256501
G002825465 10184 0.232267 0.25688
G002067065 10190 0.232404 0.257031
G007280025 10196 0.232541 0.257182
G902607565 10199 0.23261 0.257258
G902525415 10205 0.232746 0.25741
G000685395 10209 0.232838 0.25751
G001028605 10213 0.232929 0.257611
G002688355 10214 0.232952 0.257637
G902386555 10216 0.232997 0.257687
G000017165 10222 0.233134 0.257838
G902616255 10232 0.233362 0.258091
G000327505 10233 0.233385 0.258116
G003030665 10233 0.233385 0.258116
G000308215 10239 0.233522 0.258267
G004963055 10242 0.23359 0.258343
G003034855 10249 0.23375 0.258519
G007280335 10256 0.23391 0.258696
G001797045 10257 0.233932 0.258721
G002495325 10257 0.233932 0.258721
G001443365 10261 0.234024 0.258822
G003345545 10270 0.234229 0.259049
G001802405 10284 0.234548 0.259402
G002254825 10315 0.235255 0.260184
G000990205 10322 0.235415 0.260361
G001577555 10326 0.235506 0.260462
G000397765 10329 0.235575 0.260537
G012511995 10332 0.235643 0.260613
G003345595 10340 0.235825 0.260815
G006538205 10355 0.236167 0.261193
G001273385 10370 0.23651 0.261571
G003561825 10375 0.236624 0.261698
G000063445 10381 0.23676 0.261849
G000011005 10387 0.236897 0.262
G003111605 10393 0.237034 0.262152
G001510275 10399 0.237171 0.262303
G002317795 10401 0.237217 0.262353
G902585395 10412 0.237467 0.262631
G000415965 10425 0.237764 0.262959
G003233415 10426 0.237787 0.262984
G001639275 10427 0.23781 0.263009
G006954425 10434 0.237969 0.263186
G000025665 10435 0.237992 0.263211
G003555025 10435 0.237992 0.263211
G900660735 10437 0.238038 0.263261
G001006985 10438 0.23806 0.263287
G006334065 10443 0.238175 0.263413
G001820065 10451 0.238357 0.263615
G003111625 10452 0.23838 0.26364
G000621965 10457 0.238494 0.263766
G002508825 10459 0.238539 0.263816
G001477655 10464 0.238653 0.263942
G002256595 10465 0.238676 0.263968
G001313525 10468 0.238745 0.264043
G001004985 10469 0.238768 0.264069
G001548675 10475 0.238904 0.26422
G011368245 10475 0.238904 0.26422
G001639265 10488 0.239201 0.264548
G002495625 10496 0.239383 0.26475
G004962345 10501 0.239497 0.264876
G000145295 10505 0.239589 0.264977
G000824705 10506 0.239611 0.265002
G000437055 10508 0.239657 0.265052
G001563245 10512 0.239748 0.265153
G000190095 10513 0.239771 0.265178
G000016525 10514 0.239794 0.265204
G003193905 10519 0.239908 0.26533
G902589035 10520 0.239931 0.265355
G902590205 10522 0.239976 0.265405
G003672505 10536 0.240296 0.265759
G001541925 10538 0.240341 0.265809
G009758405 10548 0.240569 0.266061
G000875775 10550 0.240615 0.266112
G001729965 10552 0.24066 0.266162
G001940655 10565 0.240957 0.26649
G000830295 10576 0.241208 0.266768
G003693775 10578 0.241253 0.266818
G000496235 10582 0.241345 0.266919
G000404225 10590 0.241527 0.267121
G000731915 10592 0.241573 0.267171
G003215855 10593 0.241596 0.267196
G004525545 10612 0.242029 0.267676
G002254565 10622 0.242257 0.267928
G902563095 10625 0.242325 0.268004
G001563325 10638 0.242622 0.268331
G000404165 10646 0.242804 0.268533
G902158745 10647 0.242827 0.268558
G011046935 10649 0.242873 0.268609
G902802065 10653 0.242964 0.26871
G001918525 10656 0.243032 0.268785
G000309865 10665 0.243238 0.269012
G002010775 10686 0.243717 0.269542
G000698785 10706 0.244173 0.270047
G002504995 10706 0.244173 0.270047
G001796725 10720 0.244492 0.2704
G900660625 10723 0.244561 0.270475
G002011535 10730 0.24472 0.270652
G000730285 10735 0.244834 0.270778
G001317315 10739 0.244925 0.270879
G003724235 10750 0.245176 0.271157
G001313045 10751 0.245199 0.271182
G001507955 10756 0.245313 0.271308
G001870125 10758 0.245359 0.271358
G002496735 10762 0.24545 0.271459
G012960975 10772 0.245678 0.271711
G011367965 10794 0.24618 0.272266
G012838205 10804 0.246408 0.272519
G002017915 10809 0.246522 0.272645
G003268005 10822 0.246818 0.272973
G004964405 10826 0.24691 0.273074
G003324645 10827 0.246932 0.273099
G000405465 10832 0.247046 0.273225
G004011945 10832 0.247046 0.273225
G003601895 10837 0.247161 0.273351
G000014945 10839 0.247206 0.273401
G902800615 10839 0.247206 0.273401
G012960735 10846 0.247366 0.273578
G005879105 10853 0.247525 0.273755
G000995865 10856 0.247594 0.27383
G000024185 10857 0.247617 0.273855
G902592415 10861 0.247708 0.273956
G009786255 10885 0.248255 0.274562
G005924185 10888 0.248324 0.274637
G900660485 10895 0.248483 0.274814
G902625885 10923 0.249122 0.27552
G001723855 10934 0.249373 0.275798
G009724815 10934 0.249373 0.275798
G001508665 10945 0.249624 0.276075
G001536165 10952 0.249783 0.276252
G004524445 10958 0.24992 0.276403
G009843815 10963 0.250034 0.276529
G001914855 10965 0.25008 0.27658
G000416005 10982 0.250468 0.277008
G000812185 10983 0.25049 0.277034
G902789825 10983 0.25049 0.277034
G900095295 10984 0.250513 0.277059
G002762985 10988 0.250604 0.27716
G002496385 10990 0.25065 0.27721
G000416105 10993 0.250718 0.277286
G000416085 11001 0.250901 0.277488
G003232775 11005 0.250992 0.277589
G000008645 11009 0.251083 0.277689
G900620265 11009 0.251083 0.277689
