0	G000147055	pplacer	nuc	1	1000
0	G000144735	pplacer	nuc	1	1000
0	G000092405	pplacer	nuc	1	1000
1	G000145985	pplacer	nuc	1	1000
0	G000153565	pplacer	nuc	1	1000
0	G000147675	pplacer	nuc	1	1000
0	G000154505	pplacer	nuc	1	1000
0	G000152265	pplacer	nuc	1	1000
1	G000155495	pplacer	nuc	1	1000
8	G000155735	pplacer	nuc	1	1000
0	G000156175	pplacer	nuc	1	1000
0	G000153445	pplacer	nuc	1	1000
0	G000156035	pplacer	nuc	1	1000
0	G000156055	pplacer	nuc	1	1000
0	G000158475	pplacer	nuc	1	1000
1	G000157995	pplacer	nuc	1	1000
1	G000160095	pplacer	nuc	1	1000
0	G000156595	pplacer	nuc	1	1000
0	G000156295	pplacer	nuc	1	1000
1	G000162575	pplacer	nuc	1	1000
0	G000162755	pplacer	nuc	1	1000
0	G000160055	pplacer	nuc	1	1000
0	G000164675	pplacer	nuc	1	1000
0	G000163515	pplacer	nuc	1	1000
0	G000164865	pplacer	nuc	1	1000
0	G000165465	pplacer	nuc	1	1000
0	G000166415	pplacer	nuc	1	1000
0	G000168715	pplacer	nuc	1	1000
0	G000171335	pplacer	nuc	1	1000
0	G000165715	pplacer	nuc	1	1000
0	G000170795	pplacer	nuc	1	1000
0	G000175395	pplacer	nuc	1	1000
0	G000178335	pplacer	nuc	1	1000
0	G000179595	pplacer	nuc	1	1000
0	G000185465	pplacer	nuc	1	1000
0	G000171775	pplacer	nuc	1	1000
1	G000188015	pplacer	nuc	1	1000
0	G000185425	pplacer	nuc	1	1000
0	G000189775	pplacer	nuc	1	1000
1	G000186945	pplacer	nuc	1	1000
0	G000190095	pplacer	nuc	1	1000
0	G000186365	pplacer	nuc	1	1000
0	G000187995	pplacer	nuc	1	1000
0	G000187125	pplacer	nuc	1	1000
0	G000195085	pplacer	nuc	1	1000
1	G000195205	pplacer	nuc	1	1000
0	G000195315	pplacer	nuc	1	1000
0	G000195895	pplacer	nuc	1	1000
1	G000195995	pplacer	nuc	1	1000
0	G000196235	pplacer	nuc	1	1000
0	G000196515	pplacer	nuc	1	1000
0	G000199675	pplacer	nuc	1	1000
0	G000208405	pplacer	nuc	1	1000
0	G000204565	pplacer	nuc	1	1000
0	G000209385	pplacer	nuc	1	1000
1	G000215505	pplacer	nuc	1	1000
0	G000211855	pplacer	nuc	1	1000
0	G000212735	pplacer	nuc	1	1000
1	G000215705	pplacer	nuc	1	1000
0	G000218785	pplacer	nuc	1	1000
2	G000218765	pplacer	nuc	1	1000
1	G000219585	pplacer	nuc	1	1000
0	G000218895	pplacer	nuc	1	1000
1	G000221565	pplacer	nuc	1	1000
0	G000220585	pplacer	nuc	1	1000
0	G000222125	pplacer	nuc	1	1000
0	G000221625	pplacer	nuc	1	1000
0	G000222855	pplacer	nuc	1	1000
1	G000224065	pplacer	nuc	1	1000
0	G000223375	pplacer	nuc	1	1000
0	G000224515	pplacer	nuc	1	1000
0	G000225995	pplacer	nuc	1	1000
4	G000226315	pplacer	nuc	1	1000
0	G000225825	pplacer	nuc	1	1000
0	G000231445	pplacer	nuc	1	1000
0	G000226955	pplacer	nuc	1	1000
1	G000230935	pplacer	nuc	1	1000
0	G000231035	pplacer	nuc	1	1000
1	G000233915	pplacer	nuc	1	1000
0	G000215525	pplacer	nuc	1	1000
0	G000234115	pplacer	nuc	1	1000
0	G000234825	pplacer	nuc	1	1000
1	G000235665	pplacer	nuc	1	1000
0	G000235445	pplacer	nuc	1	1000
0	G000237065	pplacer	nuc	1	1000
0	G000235605	pplacer	nuc	1	1000
0	G000241345	pplacer	nuc	1	1000
0	G000243735	pplacer	nuc	1	1000
0	G000243255	pplacer	nuc	1	1000
0	G000245255	pplacer	nuc	1	1000
0	G000243815	pplacer	nuc	1	1000
0	G000247715	pplacer	nuc	1	1000
0	G000245775	pplacer	nuc	1	1000
0	G000250635	pplacer	nuc	1	1000
0	G000257395	pplacer	nuc	1	1000
0	G000255135	pplacer	nuc	1	1000
1	G000250735	pplacer	nuc	1	1000
0	G000257745	pplacer	nuc	1	1000
0	G000258495	pplacer	nuc	1	1000
1	G000255355	pplacer	nuc	1	1000
2	G000259275	pplacer	nuc	1	1000
0	G000263195	pplacer	nuc	1	1000
0	G000262205	pplacer	nuc	1	1000
1	G000263355	pplacer	nuc	1	1000
0	G000265365	pplacer	nuc	1	1000
0	G000264335	pplacer	nuc	1	1000
2	G000265385	pplacer	nuc	1	1000
0	G000269865	pplacer	nuc	1	1000
1	G000266945	pplacer	nuc	1	1000
0	G000271305	pplacer	nuc	1	1000
0	G000277755	pplacer	nuc	1	1000
0	G000275725	pplacer	nuc	1	1000
0	G000271925	pplacer	nuc	1	1000
0	G000275785	pplacer	nuc	1	1000
1	G000282075	pplacer	nuc	1	1000
0	G000283655	pplacer	nuc	1	1000
0	G000284095	pplacer	nuc	1	1000
1	G000284035	pplacer	nuc	1	1000
0	G000285455	pplacer	nuc	1	1000
0	G000285495	pplacer	nuc	1	1000
2	G000286215	pplacer	nuc	1	1000
0	G000293785	pplacer	nuc	1	1000
0	G000291945	pplacer	nuc	1	1000
1	G000302495	pplacer	nuc	1	1000
0	G000284515	pplacer	nuc	1	1000
0	G000304355	pplacer	nuc	1	1000
1	G000298495	pplacer	nuc	1	1000
0	G000296385	pplacer	nuc	1	1000
0	G000308055	pplacer	nuc	1	1000
0	G000308195	pplacer	nuc	1	1000
0	G000307165	pplacer	nuc	1	1000
0	G000308635	pplacer	nuc	1	1000
0	G000308675	pplacer	nuc	1	1000
0	G000311745	pplacer	nuc	1	1000
0	G000312125	pplacer	nuc	1	1000
0	G000309075	pplacer	nuc	1	1000
1	G000309315	pplacer	nuc	1	1000
0	G000308875	pplacer	nuc	1	1000
0	G000315565	pplacer	nuc	1	1000
2	G000315035	pplacer	nuc	1	1000
1	G000317145	pplacer	nuc	1	1000
0	G000312545	pplacer	nuc	1	1000
1	G000317495	pplacer	nuc	1	1000
0	G000317535	pplacer	nuc	1	1000
0	G000317655	pplacer	nuc	1	1000
0	G000320345	pplacer	nuc	1	1000
0	G000317835	pplacer	nuc	1	1000
1	G000327045	pplacer	nuc	1	1000
1	G000327285	pplacer	nuc	1	1000
0	G000327505	pplacer	nuc	1	1000
0	G000328765	pplacer	nuc	1	1000
0	G000332155	pplacer	nuc	1	1000
0	G000328945	pplacer	nuc	1	1000
0	G000333395	pplacer	nuc	1	1000
1	G000332975	pplacer	nuc	1	1000
1	G000336755	pplacer	nuc	1	1000
0	G000332215	pplacer	nuc	1	1000
0	G000337195	pplacer	nuc	1	1000
0	G000336495	pplacer	nuc	1	1000
0	G000337675	pplacer	nuc	1	1000
0	G000332585	pplacer	nuc	1	1000
1	G000337095	pplacer	nuc	1	1000
0	G000340435	pplacer	nuc	1	1000
0	G000340885	pplacer	nuc	1	1000
1	G000340795	pplacer	nuc	1	1000
0	G000342165	pplacer	nuc	1	1000
0	G000344275	pplacer	nuc	1	1000
0	G000341545	pplacer	nuc	1	1000
0	G000346485	pplacer	nuc	1	1000
0	G000340965	pplacer	nuc	1	1000
0	G000347635	pplacer	nuc	1	1000
0	G000348805	pplacer	nuc	1	1000
0	G000349205	pplacer	nuc	1	1000
0	G000349945	pplacer	nuc	1	1000
1	G000350125	pplacer	nuc	1	1000
1	G000349975	pplacer	nuc	1	1000
0	G000353285	pplacer	nuc	1	1000
0	G000373385	pplacer	nuc	1	1000
0	G000374525	pplacer	nuc	1	1000
0	G000363885	pplacer	nuc	1	1000
0	G000374485	pplacer	nuc	1	1000
1	G000374805	pplacer	nuc	1	1000
0	G000374545	pplacer	nuc	1	1000
0	G000376105	pplacer	nuc	1	1000
0	G000376885	pplacer	nuc	1	1000
0	G000378385	pplacer	nuc	1	1000
0	G000376965	pplacer	nuc	1	1000
0	G000376425	pplacer	nuc	1	1000
0	G000378505	pplacer	nuc	1	1000
0	G000376585	pplacer	nuc	1	1000
0	G000383435	pplacer	nuc	1	1000
2	G000378625	pplacer	nuc	1	1000
0	G000379625	pplacer	nuc	1	1000
1	G000380965	pplacer	nuc	1	1000
0	G000378865	pplacer	nuc	1	1000
0	G000380005	pplacer	nuc	1	1000
0	G000385435	pplacer	nuc	1	1000
0	G000384955	pplacer	nuc	1	1000
0	G000380025	pplacer	nuc	1	1000
0	G000379765	pplacer	nuc	1	1000
0	G000384175	pplacer	nuc	1	1000
0	G000392435	pplacer	nuc	1	1000
0	G000398345	pplacer	nuc	1	1000
1	G000389985	pplacer	nuc	1	1000
0	G000397205	pplacer	nuc	1	1000
2	G000402295	pplacer	nuc	1	1000
0	G000404685	pplacer	nuc	1	1000
0	G000402755	pplacer	nuc	1	1000
0	G000403295	pplacer	nuc	1	1000
0	G000405805	pplacer	nuc	1	1000
3	G000405145	pplacer	nuc	1	1000
0	G000404745	pplacer	nuc	1	1000
0	G000405945	pplacer	nuc	1	1000
0	G000407285	pplacer	nuc	1	1000
0	G000415145	pplacer	nuc	1	1000
0	G000413415	pplacer	nuc	1	1000
0	G000413055	pplacer	nuc	1	1000
0	G000413315	pplacer	nuc	1	1000
0	G000420245	pplacer	nuc	1	1000
1	G000415985	pplacer	nuc	1	1000
0	G000420385	pplacer	nuc	1	1000
0	G000422405	pplacer	nuc	1	1000
0	G000422345	pplacer	nuc	1	1000
0	G000420425	pplacer	nuc	1	1000
0	G000420625	pplacer	nuc	1	1000
1	G000422905	pplacer	nuc	1	1000
0	G000421005	pplacer	nuc	1	1000
0	G000422625	pplacer	nuc	1	1000
0	G000422585	pplacer	nuc	1	1000
0	G000423085	pplacer	nuc	1	1000
0	G000423165	pplacer	nuc	1	1000
0	G000423205	pplacer	nuc	1	1000
1	G000423345	pplacer	nuc	1	1000
0	G000424485	pplacer	nuc	1	1000
0	G000424625	pplacer	nuc	1	1000
0	G000424845	pplacer	nuc	1	1000
1	G000425005	pplacer	nuc	1	1000
2	G000425305	pplacer	nuc	1	1000
0	G000425345	pplacer	nuc	1	1000
1	G000425505	pplacer	nuc	1	1000
0	G000425465	pplacer	nuc	1	1000
0	G000425825	pplacer	nuc	1	1000
0	G000425685	pplacer	nuc	1	1000
0	G000426045	pplacer	nuc	1	1000
0	G000425945	pplacer	nuc	1	1000
0	G000426645	pplacer	nuc	1	1000
0	G000426745	pplacer	nuc	1	1000
0	G000427785	pplacer	nuc	1	1000
0	G000427825	pplacer	nuc	1	1000
0	G000429205	pplacer	nuc	1	1000
0	G000428465	pplacer	nuc	1	1000
0	G000429045	pplacer	nuc	1	1000
0	G000429545	pplacer	nuc	1	1000
2	G000429485	pplacer	nuc	1	1000
0	G000429585	pplacer	nuc	1	1000
0	G000429845	pplacer	nuc	1	1000
0	G000430645	pplacer	nuc	1	1000
0	G000429985	pplacer	nuc	1	1000
0	G000431015	pplacer	nuc	1	1000
0	G000431535	pplacer	nuc	1	1000
0	G000431555	pplacer	nuc	1	1000
0	G000431315	pplacer	nuc	1	1000
0	G000433035	pplacer	nuc	1	1000
0	G000431835	pplacer	nuc	1	1000
0	G000433915	pplacer	nuc	1	1000
0	G000435635	pplacer	nuc	1	1000
0	G000437015	pplacer	nuc	1	1000
0	G000435795	pplacer	nuc	1	1000
0	G000437255	pplacer	nuc	1	1000
0	G000437915	pplacer	nuc	1	1000
0	G000437635	pplacer	nuc	1	1000
0	G000443165	pplacer	nuc	1	1000
0	G000438335	pplacer	nuc	1	1000
0	G000439105	pplacer	nuc	1	1000
0	G000445445	pplacer	nuc	1	1000
0	G000466465	pplacer	nuc	1	1000
0	G000466985	pplacer	nuc	1	1000
4	G000469585	pplacer	nuc	1	1000
0	G000463345	pplacer	nuc	1	1000
0	G000455485	pplacer	nuc	1	1000
1	G000446015	pplacer	nuc	1	1000
0	G000469625	pplacer	nuc	1	1000
1	G000470765	pplacer	nuc	1	1000
1	G000472285	pplacer	nuc	1	1000
1	G000478905	pplacer	nuc	1	1000
0	G000479045	pplacer	nuc	1	1000
0	G000478885	pplacer	nuc	1	1000
0	G000473125	pplacer	nuc	1	1000
0	G000483165	pplacer	nuc	1	1000
0	G000480315	pplacer	nuc	1	1000
0	G000484595	pplacer	nuc	1	1000
0	G000488195	pplacer	nuc	1	1000
0	G000493225	pplacer	nuc	1	1000
0	G000495855	pplacer	nuc	1	1000
0	G000493735	pplacer	nuc	1	1000
2	G000495535	pplacer	nuc	1	1000
1	G000497755	pplacer	nuc	1	1000
1	G000496195	pplacer	nuc	1	1000
0	G000498655	pplacer	nuc	1	1000
0	G000504125	pplacer	nuc	1	1000
0	G000508405	pplacer	nuc	1	1000
0	G000509225	pplacer	nuc	1	1000
2	G000510645	pplacer	nuc	1	1000
0	G000513135	pplacer	nuc	1	1000
0	G000513215	pplacer	nuc	1	1000
1	G000513955	pplacer	nuc	1	1000
0	G000516535	pplacer	nuc	1	1000
0	G000510805	pplacer	nuc	1	1000
0	G000517445	pplacer	nuc	1	1000
0	G000518185	pplacer	nuc	1	1000
0	G000511655	pplacer	nuc	1	1000
0	G000523275	pplacer	nuc	1	1000
0	G000526395	pplacer	nuc	1	1000
0	G000521175	pplacer	nuc	1	1000
0	G000526495	pplacer	nuc	1	1000
0	G000526315	pplacer	nuc	1	1000
0	G000525675	pplacer	nuc	1	1000
0	G000519065	pplacer	nuc	1	1000
0	G000526515	pplacer	nuc	1	1000
0	G000526855	pplacer	nuc	1	1000
0	G000527135	pplacer	nuc	1	1000
0	G000531125	pplacer	nuc	1	1000
0	G000559025	pplacer	nuc	1	1000
0	G000568735	pplacer	nuc	1	1000
0	G000565345	pplacer	nuc	1	1000
0	G000585235	pplacer	nuc	1	1000
0	G000591415	pplacer	nuc	1	1000
0	G000598065	pplacer	nuc	1	1000
0	G000612805	pplacer	nuc	1	1000
0	G000599865	pplacer	nuc	1	1000
0	G000612845	pplacer	nuc	1	1000
0	G000613065	pplacer	nuc	1	1000
0	G000613285	pplacer	nuc	1	1000
0	G000615975	pplacer	nuc	1	1000
0	G000620085	pplacer	nuc	1	1000
0	G000616095	pplacer	nuc	1	1000
1	G000621165	pplacer	nuc	1	1000
0	G000619985	pplacer	nuc	1	1000
1	G000620145	pplacer	nuc	1	1000
0	G000622085	pplacer	nuc	1	1000
0	G000622185	pplacer	nuc	1	1000
0	G000622125	pplacer	nuc	1	1000
0	G000621985	pplacer	nuc	1	1000
0	G000622365	pplacer	nuc	1	1000
3	G000635575	pplacer	nuc	1	1000
0	G000648515	pplacer	nuc	1	1000
0	G000632125	pplacer	nuc	1	1000
0	G000681495	pplacer	nuc	1	1000
1	G000634635	pplacer	nuc	1	1000
0	G000685295	pplacer	nuc	1	1000
0	G000682715	pplacer	nuc	1	1000
0	G000686645	pplacer	nuc	1	1000
0	G000686885	pplacer	nuc	1	1000
0	G000685315	pplacer	nuc	1	1000
0	G000687675	pplacer	nuc	1	1000
0	G000686965	pplacer	nuc	1	1000
1	G000687435	pplacer	nuc	1	1000
0	G000696185	pplacer	nuc	1	1000
1	G000700845	pplacer	nuc	1	1000
0	G000701585	pplacer	nuc	1	1000
0	G000701645	pplacer	nuc	1	1000
0	G000701925	pplacer	nuc	1	1000
0	G000702085	pplacer	nuc	1	1000
0	G000705335	pplacer	nuc	1	1000
0	G000710505	pplacer	nuc	1	1000
1	G000711225	pplacer	nuc	1	1000
0	G000710615	pplacer	nuc	1	1000
0	G000711955	pplacer	nuc	1	1000
0	G000720475	pplacer	nuc	1	1000
0	G000711245	pplacer	nuc	1	1000
0	G000723505	pplacer	nuc	1	1000
0	G000723425	pplacer	nuc	1	1000
0	G000711795	pplacer	nuc	1	1000
0	G000714715	pplacer	nuc	1	1000
0	G000730245	pplacer	nuc	1	1000
1	G000730365	pplacer	nuc	1	1000
0	G000724485	pplacer	nuc	1	1000
0	G000732325	pplacer	nuc	1	1000
0	G000735585	pplacer	nuc	1	1000
0	G000733415	pplacer	nuc	1	1000
0	G000736515	pplacer	nuc	1	1000
0	G000739515	pplacer	nuc	1	1000
0	G000737065	pplacer	nuc	1	1000
0	G000744285	pplacer	nuc	1	1000
0	G000739535	pplacer	nuc	1	1000
0	G000743705	pplacer	nuc	1	1000
0	G000744505	pplacer	nuc	1	1000
0	G000744875	pplacer	nuc	1	1000
0	G000745395	pplacer	nuc	1	1000
1	G000745855	pplacer	nuc	1	1000
0	G000745895	pplacer	nuc	1	1000
0	G000746195	pplacer	nuc	1	1000
0	G000746435	pplacer	nuc	1	1000
0	G000747525	pplacer	nuc	1	1000
0	G000756655	pplacer	nuc	1	1000
0	G000747645	pplacer	nuc	1	1000
2	G000756665	pplacer	nuc	1	1000
0	G000758845	pplacer	nuc	1	1000
0	G000759865	pplacer	nuc	1	1000
1	G000758925	pplacer	nuc	1	1000
0	G000760275	pplacer	nuc	1	1000
1	G000762865	pplacer	nuc	1	1000
0	G000763315	pplacer	nuc	1	1000
0	G000767055	pplacer	nuc	1	1000
0	G000765235	pplacer	nuc	1	1000
0	G000772965	pplacer	nuc	1	1000
0	G000771775	pplacer	nuc	1	1000
1	G000769655	pplacer	nuc	1	1000
0	G000771785	pplacer	nuc	1	1000
0	G000785435	pplacer	nuc	1	1000
0	G000785985	pplacer	nuc	1	1000
0	G000786005	pplacer	nuc	1	1000
0	G000784965	pplacer	nuc	1	1000
0	G000786645	pplacer	nuc	1	1000
0	G000789235	pplacer	nuc	1	1000
0	G000799305	pplacer	nuc	1	1000
0	G000802385	pplacer	nuc	1	1000
1	G000803065	pplacer	nuc	1	1000
0	G000806225	pplacer	nuc	1	1000
0	G000803645	pplacer	nuc	1	1000
0	G000806415	pplacer	nuc	1	1000
0	G000812565	pplacer	nuc	1	1000
0	G000807215	pplacer	nuc	1	1000
0	G000816185	pplacer	nuc	1	1000
0	G000820765	pplacer	nuc	1	1000
0	G000812025	pplacer	nuc	1	1000
0	G000821105	pplacer	nuc	1	1000
0	G000826085	pplacer	nuc	1	1000
1	G000826125	pplacer	nuc	1	1000
0	G000828915	pplacer	nuc	1	1000
3	G000829515	pplacer	nuc	1	1000
3	G000829435	pplacer	nuc	1	1000
0	G000875775	pplacer	nuc	1	1000
0	G000830905	pplacer	nuc	1	1000
0	G000935025	pplacer	nuc	1	1000
0	G000934725	pplacer	nuc	1	1000
0	G000948975	pplacer	nuc	1	1000
0	G000936425	pplacer	nuc	1	1000
0	G000955725	pplacer	nuc	1	1000
0	G000968175	pplacer	nuc	1	1000
0	G000960885	pplacer	nuc	1	1000
0	G000953735	pplacer	nuc	1	1000
0	G000963945	pplacer	nuc	1	1000
0	G000968195	pplacer	nuc	1	1000
0	G000970045	pplacer	nuc	1	1000
0	G000970185	pplacer	nuc	1	1000
0	G000974365	pplacer	nuc	1	1000
0	G000971975	pplacer	nuc	1	1000
0	G000974425	pplacer	nuc	1	1000
0	G000979455	pplacer	nuc	1	1000
0	G000975095	pplacer	nuc	1	1000
1	G000980655	pplacer	nuc	1	1000
0	G000979825	pplacer	nuc	1	1000
0	G000980755	pplacer	nuc	1	1000
0	G000981035	pplacer	nuc	1	1000
0	G000981725	pplacer	nuc	1	1000
0	G000989255	pplacer	nuc	1	1000
0	G000989595	pplacer	nuc	1	1000
0	G000990055	pplacer	nuc	1	1000
0	G000990005	pplacer	nuc	1	1000
0	G000990305	pplacer	nuc	1	1000
0	G000990125	pplacer	nuc	1	1000
1	G000991025	pplacer	nuc	1	1000
0	G000990805	pplacer	nuc	1	1000
0	G000991265	pplacer	nuc	1	1000
2	G000992345	pplacer	nuc	1	1000
0	G000993375	pplacer	nuc	1	1000
1	G000992605	pplacer	nuc	1	1000
0	G000991735	pplacer	nuc	1	1000
0	G000992955	pplacer	nuc	1	1000
0	G000993365	pplacer	nuc	1	1000
0	G000992095	pplacer	nuc	1	1000
0	G000993485	pplacer	nuc	1	1000
1	G000993785	pplacer	nuc	1	1000
0	G000994025	pplacer	nuc	1	1000
0	G000994085	pplacer	nuc	1	1000
0	G000994465	pplacer	nuc	1	1000
0	G000995625	pplacer	nuc	1	1000
1	G000994825	pplacer	nuc	1	1000
0	G000995665	pplacer	nuc	1	1000
0	G000994675	pplacer	nuc	1	1000
0	G000995735	pplacer	nuc	1	1000
1	G000996205	pplacer	nuc	1	1000
0	G000996555	pplacer	nuc	1	1000
0	G000996445	pplacer	nuc	1	1000
0	G000996715	pplacer	nuc	1	1000
0	G000997105	pplacer	nuc	1	1000
0	G000997475	pplacer	nuc	1	1000
0	G000997945	pplacer	nuc	1	1000
0	G000998045	pplacer	nuc	1	1000
0	G000998465	pplacer	nuc	1	1000
0	G000998065	pplacer	nuc	1	1000
0	G000998475	pplacer	nuc	1	1000
0	G000998845	pplacer	nuc	1	1000
0	G000998865	pplacer	nuc	1	1000
1	G000999405	pplacer	nuc	1	1000
0	G000999085	pplacer	nuc	1	1000
0	G001000665	pplacer	nuc	1	1000
0	G001000945	pplacer	nuc	1	1000
0	G001001345	pplacer	nuc	1	1000
0	G001003675	pplacer	nuc	1	1000
0	G001003245	pplacer	nuc	1	1000
0	G001002525	pplacer	nuc	1	1000
0	G001002885	pplacer	nuc	1	1000
0	G001005215	pplacer	nuc	1	1000
0	G001007125	pplacer	nuc	1	1000
0	G001010485	pplacer	nuc	1	1000
0	G001012675	pplacer	nuc	1	1000
0	G001008165	pplacer	nuc	1	1000
0	G001008755	pplacer	nuc	1	1000
0	G001012735	pplacer	nuc	1	1000
1	G001017655	pplacer	nuc	1	1000
1	G001012775	pplacer	nuc	1	1000
0	G001020955	pplacer	nuc	1	1000
1	G001021385	pplacer	nuc	1	1000
0	G001021555	pplacer	nuc	1	1000
0	G001042715	pplacer	nuc	1	1000
0	G001029295	pplacer	nuc	1	1000
0	G001028525	pplacer	nuc	1	1000
0	G001026985	pplacer	nuc	1	1000
0	G001029285	pplacer	nuc	1	1000
0	G001021935	pplacer	nuc	1	1000
0	G001045555	pplacer	nuc	1	1000
0	G001078275	pplacer	nuc	1	1000
0	G001077715	pplacer	nuc	1	1000
0	G001057055	pplacer	nuc	1	1000
0	G001043915	pplacer	nuc	1	1000
0	G001179925	pplacer	nuc	1	1000
0	G001190745	pplacer	nuc	1	1000
0	G001262495	pplacer	nuc	1	1000
0	G001189105	pplacer	nuc	1	1000
0	G001180145	pplacer	nuc	1	1000
0	G001269985	pplacer	nuc	1	1000
0	G001261735	pplacer	nuc	1	1000
0	G001269425	pplacer	nuc	1	1000
1	G001273835	pplacer	nuc	1	1000
0	G001202015	pplacer	nuc	1	1000
0	G001189295	pplacer	nuc	1	1000
0	G001274775	pplacer	nuc	1	1000
0	G001275135	pplacer	nuc	1	1000
0	G001275345	pplacer	nuc	1	1000
0	G001277855	pplacer	nuc	1	1000
0	G001280515	pplacer	nuc	1	1000
1	G001280435	pplacer	nuc	1	1000
0	G001282945	pplacer	nuc	1	1000
1	G001304345	pplacer	nuc	1	1000
0	G001294745	pplacer	nuc	1	1000
0	G001302685	pplacer	nuc	1	1000
0	G001281505	pplacer	nuc	1	1000
0	G001298445	pplacer	nuc	1	1000
1	G001305115	pplacer	nuc	1	1000
0	G001303565	pplacer	nuc	1	1000
2	G001311725	pplacer	nuc	1	1000
0	G001305055	pplacer	nuc	1	1000
0	G001314555	pplacer	nuc	1	1000
0	G001312865	pplacer	nuc	1	1000
1	G001399755	pplacer	nuc	1	1000
0	G001318345	pplacer	nuc	1	1000
1	G001368755	pplacer	nuc	1	1000
1	G001412365	pplacer	nuc	1	1000
0	G001406595	pplacer	nuc	1	1000
0	G001418005	pplacer	nuc	1	1000
0	G001404515	pplacer	nuc	1	1000
0	G001406335	pplacer	nuc	1	1000
0	G001399455	pplacer	nuc	1	1000
0	G001315965	pplacer	nuc	1	1000
2	G001419695	pplacer	nuc	1	1000
0	G001412105	pplacer	nuc	1	1000
0	G001423105	pplacer	nuc	1	1000
0	G001422605	pplacer	nuc	1	1000
1	G001424265	pplacer	nuc	1	1000
0	G001425405	pplacer	nuc	1	1000
0	G001427145	pplacer	nuc	1	1000
0	G001429555	pplacer	nuc	1	1000
0	G001430825	pplacer	nuc	1	1000
0	G001433395	pplacer	nuc	1	1000
1	G001432245	pplacer	nuc	1	1000
1	G001435035	pplacer	nuc	1	1000
0	G001436555	pplacer	nuc	1	1000
0	G001435095	pplacer	nuc	1	1000
0	G001437715	pplacer	nuc	1	1000
0	G001437755	pplacer	nuc	1	1000
1	G001438265	pplacer	nuc	1	1000
0	G001436735	pplacer	nuc	1	1000
3	G001438965	pplacer	nuc	1	1000
0	G001439105	pplacer	nuc	1	1000
0	G001438425	pplacer	nuc	1	1000
0	G001438925	pplacer	nuc	1	1000
0	G001439225	pplacer	nuc	1	1000
0	G001441165	pplacer	nuc	1	1000
0	G001456065	pplacer	nuc	1	1000
0	G001462395	pplacer	nuc	1	1000
0	G001439295	pplacer	nuc	1	1000
0	G001447995	pplacer	nuc	1	1000
0	G001464625	pplacer	nuc	1	1000
4	G001443455	pplacer	nuc	1	1000
0	G001464165	pplacer	nuc	1	1000
0	G001458595	pplacer	nuc	1	1000
0	G001468845	pplacer	nuc	1	1000
0	G001466305	pplacer	nuc	1	1000
0	G001469965	pplacer	nuc	1	1000
1	G001494595	pplacer	nuc	1	1000
0	G001477655	pplacer	nuc	1	1000
1	G001481715	pplacer	nuc	1	1000
