G000008525	False	True	0.0	0.0	0.97
G000008545	False	True	0.0	0.0	0.99
G000008565	False	True	0.0	0.0	0.95
G000008605	False	True	0.0	0.0	0.96
G000008625	False	True	0.0	0.0	0.9
G000008645	False	True	0.0	0.0	0.98
G000008665	False	True	0.0	0.0	0.97
G000008685	False	True	0.94	0.36	0.7
G000008725	False	True	0.0	0.0	0.98
G000008745	False	True	0.0	0.0	0.96
G000008765	False	True	0.0	0.0	0.95
G000008805	False	True	0.0	0.0	0.97
G000008865	False	True	0.02	0.06	0.96
G000008885	False	True	0.0	0.0	0.97
G000008925	False	True	0.0	0.0	0.91
G000009025	False	True	0.0	0.0	0.82
G000009065	False	True	0.0	0.0	0.95
G000009125	False	True	0.0	0.0	0.97
G000009145	False	True	0.0	0.0	0.96
G000009185	False	True	0.0	0.0	0.89
G000009205	False	True	0.0	0.0	0.96
G000009245	False	True	0.0	0.0	0.95
G000009305	False	True	0.0	0.0	0.97
G000009345	False	True	0.04	0.03	0.86
G000009365	False	True	0.0	0.0	0.98
G000009545	False	True	0.0	0.0	0.98
G000009705	False	True	0.63	0.03	0.88
G000009725	False	True	0.32	0.02	0.87
G000009745	False	True	0.0	0.0	0.93
G000009765	False	True	0.0	0.0	0.96
G000009825	False	True	0.0	0.0	0.95
G000009845	False	True	0.0	0.0	0.87
G000009865	False	True	0.0	0.0	0.93
G000009905	False	True	0.0	0.0	0.97
G000009925	False	True	0.0	0.0	0.96
G000009945	False	True	0.0	0.0	0.98
G000009965	False	True	0.0	0.0	0.99
G000009985	False	True	0.0	0.0	0.97
G000010065	False	True	0.0	0.0	0.96
G000010085	False	True	0.02	0.28	0.76
G000010125	False	True	0.0	0.0	0.95
G000010145	False	True	0.0	0.0	0.93
G000010165	False	True	0.0	0.0	0.96
G000010185	False	True	0.49	0.03	0.89
G000010205	False	True	0.0	0.0	0.8
G000010285	False	True	0.0	0.0	0.98
G000010305	False	True	0.0	0.0	0.97
G000010325	False	True	0.0	0.0	0.97
G000010345	False	True	0.0	0.0	0.96
G000010405	False	True	0.0	0.0	0.96
G000010425	False	True	0.0	0.0	0.96
G000010505	False	True	0.0	0.0	0.93
G000010525	False	True	0.0	0.0	0.97
G000010565	False	True	0.0	0.0	0.96
G000010585	False	True	0.0	0.0	0.92
G000010605	False	True	0.0	0.0	0.86
G000010625	False	True	0.0	0.0	0.95
G000010645	False	True	0.0	0.0	0.76
G000010665	False	True	0.0	0.0	0.95
G000010785	False	True	0.0	0.0	0.98
G000010825	False	True	0.0	0.0	0.96
G000010985	False	True	0.6	0.03	0.87
G000011005	False	True	0.0	0.0	0.96
G000011025	False	True	0.0	0.0	0.93
G000011065	False	True	0.0	0.0	0.96
G000011105	False	True	0.0	0.0	0.96
G000011125	False	True	0.0	0.0	0.98
G000011165	False	True	0.0	0.0	0.96
G000011185	False	True	0.0	0.0	0.95
G000011205	False	True	0.0	0.0	0.95
G000011225	False	True	0.0	0.0	0.97
G000011245	False	True	0.0	0.0	0.97
G000011305	False	True	0.0	0.0	0.96
G000011345	False	True	0.0	0.0	0.95
G000011365	False	True	0.0	0.0	0.97
G000011385	False	True	0.0	0.0	0.96
G000011405	False	True	0.0	0.0	0.95
G000011465	False	True	0.0	0.0	0.99
G000011485	False	True	0.0	0.0	0.87
G000011545	False	True	0.0	0.0	0.95
G000011565	False	True	0.0	0.0	0.95
G000011645	False	True	0.0	0.0	0.97
G000011685	False	True	0.59	0.03	0.9
G000011705	False	True	0.0	0.0	0.95
G000011745	False	True	0.0	0.0	0.92
G000011805	False	True	0.0	0.0	0.97
G000011905	False	True	0.0	0.0	0.97
G000011945	False	True	0.0	0.0	0.93
G000011965	False	True	0.0	0.0	0.95
G000011985	False	True	0.0	0.0	0.97
G000012005	False	True	0.01	0.32	0.95
G000012065	False	True	0.0	0.0	0.91
G000012085	False	True	0.0	0.0	0.87
G000012145	False	True	0.0	0.0	0.92
G000012225	False	True	0.0	0.0	0.92
G000012245	False	True	0.0	0.0	0.98
G000012285	False	True	0.0	0.0	0.97
G000012305	False	True	0.0	0.0	0.97
G000012325	False	True	0.0	0.0	0.98
G000012345	False	True	0.0	0.0	0.99
G000012385	False	True	0.0	0.0	0.92
G000012405	False	True	0.0	0.0	0.97
G000012425	False	True	0.0	0.0	0.97
G000012465	False	True	0.0	0.0	0.98
G000012485	False	True	0.0	0.0	0.96
G000012505	False	True	0.0	0.0	0.95
G000012525	False	True	0.0	0.0	0.95
G000012545	False	True	0.0	0.0	0.95
G000012565	False	True	0.0	0.0	0.95
G000012585	False	True	0.0	0.0	0.94
G000012605	False	True	0.0	0.0	0.97
G000012645	False	True	0.0	0.0	0.99
G000012665	False	True	0.0	0.0	0.98
G000012725	False	True	0.0	0.0	0.96
G000012745	False	True	0.0	0.0	0.98
G000012805	False	True	0.0	0.0	0.95
G000012825	False	True	0.0	0.0	0.95
G000012845	False	True	0.0	0.0	0.96
G000012865	False	True	0.0	0.0	0.98
G000012885	False	True	0.0	0.0	0.98
G000012905	False	True	0.0	0.0	0.94
G000012925	False	True	0.0	0.0	0.96
G000012965	False	True	0.0	0.0	0.98
G000012985	False	True	0.0	0.0	0.97
G000013005	False	True	0.0	0.0	0.98
G000013025	False	True	0.0	0.0	0.98
G000013045	False	True	0.0	0.0	0.92
G000013085	False	True	0.0	0.0	0.97
G000013105	False	True	0.0	0.0	0.96
G000013125	False	True	0.0	0.0	0.88
G000013145	False	True	0.0	0.0	0.98
G000013165	False	True	0.0	0.0	0.97
G000013185	False	True	0.0	0.0	0.98
G000013205	False	True	0.0	0.0	0.96
G000013225	False	True	0.0	0.0	0.96
G000013285	False	True	0.0	0.0	0.98
G000013325	False	True	0.0	0.0	0.95
G000013345	False	True	0.0	0.0	0.94
G000013365	False	True	0.0	0.0	0.97
G000013405	False	True	0.0	0.0	0.97
G000013445	False	True	0.0	0.0	0.89
G000013565	False	True	0.0	0.0	0.97
G000013605	False	True	0.0	0.0	0.92
G000013625	False	True	0.0	0.0	0.97
G000013645	False	True	0.02	0.04	0.95
G000013665	False	True	0.0	0.0	0.97
G000013705	False	True	0.0	0.0	0.96
G000013725	False	True	0.0	0.0	0.92
G000013745	False	True	0.0	0.0	0.96
G000013765	False	True	0.0	0.0	0.96
G000013865	False	True	0.0	0.0	0.91
G000013885	False	True	0.4	0.08	0.87
G000013945	False	True	0.0	0.0	0.95
G000013985	False	True	0.0	0.0	0.98
G000014005	False	True	0.0	0.0	0.95
G000014025	False	True	0.0	0.0	0.98
G000014045	False	True	0.0	0.0	0.95
G000014065	False	False	0.49	0.14	0.85
G000014125	False	True	0.0	0.0	0.98
G000014145	False	True	0.0	0.0	0.97
G000014185	False	True	0.0	0.0	0.97
G000014205	False	True	0.0	0.0	0.98
G000014225	False	True	0.0	0.0	0.98
G000014245	False	True	0.81	0.03	0.86
G000014265	False	True	0.0	0.0	0.87
G000014285	False	True	0.0	0.0	0.96
G000014345	False	True	0.0	0.0	0.96
G000014385	False	True	0.0	0.0	0.94
G000014425	False	True	0.0	0.0	0.98
G000014445	False	True	0.09	0.03	0.87
G000014465	False	True	0.0	0.0	0.97
G000014505	False	True	0.0	0.0	0.98
G000014525	False	True	0.0	0.0	0.97
G000014565	False	True	0.12	0.09	0.69
G000014585	False	True	0.0	0.0	0.93
G000014705	False	True	0.0	0.0	0.97
G000014725	False	True	0.0	0.0	0.96
G000014745	False	True	0.0	0.0	0.97
G000014765	False	True	0.33	0.03	0.9
G000014785	False	True	0.0	0.0	0.98
G000014805	False	True	0.0	0.0	0.98
G000014825	False	True	0.0	0.0	0.96
G000014865	False	True	0.0	0.0	0.92
G000014885	False	True	0.0	0.0	0.98
G000014905	False	True	0.0	0.0	0.95
G000014925	False	True	0.24	0.21	0.92
G000014945	False	True	0.0	0.0	0.95
G000014965	False	True	0.0	0.0	0.94
G000015005	False	True	0.0	0.0	0.98
G000015025	False	True	0.0	0.0	0.97
G000015045	False	True	0.54	0.03	0.91
G000015105	False	True	0.0	0.0	0.88
G000015125	False	True	0.0	0.0	0.93
G000015145	False	True	0.0	0.0	0.91
G000015205	False	True	0.0	0.0	0.94
G000015225	False	True	0.0	0.0	0.95
G000015245	False	True	0.0	0.0	0.98
G000015265	False	True	0.0	0.0	0.95
G000015285	False	True	0.0	0.0	0.95
G000015305	False	True	0.0	0.0	0.98
G000015345	False	True	0.0	0.0	0.97
G000015405	False	True	0.42	0.08	0.96
G000015445	False	True	0.0	0.0	0.96
G000015505	False	True	0.14	0.02	0.87
G000015565	False	True	0.0	0.0	0.96
G000015585	False	True	0.0	0.0	0.97
G000015645	False	True	0.0	0.0	0.99
G000015665	False	True	0.0	0.0	0.99
G000015685	False	True	0.0	0.0	0.94
G000015705	False	True	0.0	0.0	0.94
G000015725	False	True	0.36	0.02	0.89
G000015745	False	True	0.16	0.03	0.91
G000015765	False	True	0.0	0.0	0.96
G000015805	False	True	0.0	0.0	0.95
G000015825	False	True	0.0	0.0	0.97
G000015865	False	True	0.0	0.0	0.96
G000015885	False	True	0.0	0.0	0.97
G000015945	False	True	0.0	0.0	0.97
G000015965	False	True	0.0	0.0	0.99
G000016065	False	True	0.0	0.0	0.98
G000016085	False	True	0.0	0.0	0.97
G000016165	False	True	0.0	0.0	0.95
G000016185	False	True	0.0	0.0	0.97
G000016285	False	True	0.36	0.13	0.86
G000016325	False	True	0.0	0.0	0.96
G000016345	False	True	0.0	0.0	0.94
G000016385	False	True	0.0	0.0	0.96
G000016405	False	True	0.32	0.03	0.8
G000016425	False	True	0.0	0.0	0.97
G000016505	False	True	0.0	0.0	0.95
G000016525	False	True	0.0	0.0	0.97
G000016545	False	True	0.0	0.0	0.97
G000016565	False	True	0.0	0.0	0.98
G000016605	False	True	0.0	0.0	0.97
G000016645	False	True	0.0	0.0	0.98
G000016665	False	True	0.0	0.0	0.93
G000016705	False	True	0.0	0.0	0.81
G000016745	False	True	0.0	0.0	0.96
G000016765	False	True	0.64	0.05	0.94
G000016785	False	True	0.0	0.0	0.99
G000016825	False	True	0.0	0.0	0.96
G000016885	False	True	0.0	0.0	0.98
G000016905	False	True	0.0	0.0	0.97
G000016985	False	True	0.0	0.0	0.96
G000017005	False	True	0.0	0.0	0.98
G000017045	False	True	0.0	0.0	0.96
G000017105	False	True	0.09	0.07	0.8
G000017145	False	True	0.46	0.31	0.83
G000017165	False	True	0.0	0.0	0.96
G000017185	False	True	0.0	0.0	0.96
G000017225	False	True	0.0	0.0	0.97
G000017245	False	True	0.0	0.0	0.97
G000017265	False	True	0.0	0.0	0.9
G000017305	False	True	0.0	0.0	0.94
G000017405	False	True	0.51	0.05	0.92
G000017425	False	True	0.0	0.0	0.95
G000017465	False	True	0.0	0.0	0.97
G000017545	False	True	0.0	0.0	0.97
G000017565	False	True	0.0	0.0	0.98
G000017585	False	True	0.0	0.0	0.96
G000017625	False	True	0.0	0.0	0.95
G000017645	False	True	0.19	0.02	0.9
G000017685	False	True	0.0	0.0	0.97
G000017705	False	True	0.02	0.02	0.84
G000017785	False	True	0.0	0.0	0.95
G000017805	False	True	0.0	0.0	0.91
G000017845	False	True	0.0	0.0	0.96
G000017865	False	True	0.0	0.0	0.98
G000017945	False	True	0.0	0.0	0.97
G000018025	False	True	0.0	0.0	0.97
G000018105	False	True	0.46	0.03	0.8
G000018145	False	True	0.96	0.03	0.85
G000018205	False	True	0.0	0.0	0.97
G000018245	False	True	0.0	0.0	0.91
G000018265	False	True	0.0	0.0	0.97
G000018285	False	True	0.0	0.0	0.97
G000018305	False	True	0.0	0.0	0.97
G000018325	False	True	0.0	0.0	0.95
G000018365	False	True	0.0	0.0	0.98
G000018405	False	True	0.0	0.0	0.96
G000018425	False	True	0.0	0.0	0.95
G000018465	False	True	0.0	0.0	0.97
G000018485	False	True	0.0	0.0	0.97
G000018545	False	True	0.41	0.33	0.9
G000018565	False	True	0.0	0.0	0.91
G000018585	False	False	0.0	0.0	0.98
G000018605	False	True	0.0	0.0	0.96
G000018665	False	True	0.0	0.0	0.97
G000018685	False	True	0.0	0.0	0.94
G000018785	False	True	0.0	0.0	0.98
G000018865	False	True	0.0	0.0	0.92
G000018885	False	True	0.0	0.0	0.96
G000018945	False	True	0.0	0.0	0.99
G000019165	False	True	0.0	0.0	0.97
G000019205	False	True	0.0	0.0	0.97
G000019225	False	True	0.0	0.0	0.96
G000019285	False	True	0.0	0.0	0.99
G000019365	False	True	0.0	0.0	0.95
G000019405	False	True	0.0	0.0	0.97
G000019485	False	True	0.0	0.0	0.94
G000019525	False	True	0.0	0.0	0.98
G000019605	False	True	0.0	0.0	0.96
G000019665	False	True	0.0	0.0	0.95
G000019685	False	True	0.0	0.0	0.89
G000019705	False	True	0.0	0.0	0.91
G000019725	False	True	0.0	0.0	0.95
G000019745	False	True	0.0	0.0	0.96
G000019785	False	True	0.0	0.0	0.99
G000019805	False	True	0.0	0.0	0.97
G000019845	False	True	0.0	0.0	0.94
G000019905	False	True	0.0	0.0	0.98
G000019945	False	True	0.07	0.03	0.97
G000019965	False	True	0.0	0.0	0.98
G000020005	False	True	0.0	0.0	0.96
G000020025	False	True	0.3	0.04	0.83
G000020045	False	True	0.19	0.05	0.9
G000020145	False	True	0.0	0.0	0.97
G000020165	False	True	0.0	0.0	0.75
G000020205	False	True	0.0	0.0	0.98
G000020225	False	True	0.0	0.0	0.98
G000020305	False	True	0.0	0.0	0.93
G000020365	False	True	0.0	0.0	0.94
G000020385	False	True	0.0	0.0	0.97
G000020465	False	True	0.0	0.0	0.95
G000020485	False	True	0.0	0.0	0.96
G000020505	False	True	0.0	0.0	0.97
G000020525	False	True	0.0	0.0	0.95
G000020545	False	True	0.0	0.0	0.96
G000020565	False	True	0.0	0.0	0.92
G000020605	False	True	0.0	0.0	0.98
G000020625	False	True	0.0	0.0	0.95
G000020645	False	True	0.0	0.0	0.95
G000020685	False	True	0.0	0.0	0.87
G000020725	False	True	0.0	0.0	0.98
G000020785	False	True	0.0	0.0	0.98
G000020905	False	True	0.0	0.0	0.98
G000020945	False	True	0.0	0.0	0.98
G000020965	False	True	0.0	0.0	0.98
G000020985	False	True	0.0	0.0	0.98
G000021025	False	True	0.0	0.0	0.96
G000021045	False	True	0.0	0.0	0.97
G000021285	False	True	0.0	0.0	0.97
G000021325	False	True	0.06	0.03	0.87
G000021385	False	True	0.0	0.0	0.97
G000021485	False	True	0.0	0.0	0.95
G000021545	False	True	0.0	0.0	0.99
G000021565	False	True	0.0	0.0	0.95
G000021645	False	True	0.0	0.0	0.97
G000021685	False	True	0.74	0.22	0.77
G000021705	False	True	0.01	0.03	0.91
G000021725	False	True	0.0	0.0	0.98
G000021745	False	True	0.0	0.0	0.98
G000021805	False	True	0.0	0.0	0.96
G000021825	False	True	0.59	0.03	0.9
G000021865	False	True	0.0	0.0	0.97
G000021885	False	True	0.0	0.0	0.95
G000021905	False	True	0.0	0.0	0.98
G000021925	False	True	0.0	0.0	0.93
G000021945	False	True	0.0	0.0	0.94
G000021965	False	True	0.0	0.0	0.95
G000021985	False	True	0.0	0.0	0.98
G000022005	False	True	0.0	0.0	0.97
G000022025	False	True	0.52	0.11	0.88
G000022045	False	True	0.45	0.03	0.93
G000022065	False	True	0.0	0.0	0.98
G000022085	False	True	0.0	0.0	0.93
G000022125	False	True	0.0	0.0	0.97
G000022185	False	True	0.0	0.0	0.92
G000022205	False	True	0.47	0.1	0.72
G000022265	False	True	0.0	0.0	0.98
G000022305	False	True	0.0	0.0	0.96
G000022325	False	True	0.0	0.0	0.98
G000022365	False	True	0.0	0.0	0.98
G000022385	False	True	0.0	0.0	0.91
G000022405	False	True	0.0	0.0	0.92
G000022425	False	True	0.0	0.0	0.91
G000022445	False	True	0.0	0.0	0.91
G000022465	False	True	0.0	0.0	0.92
G000022485	False	True	0.01	0.31	0.9
G000022525	False	True	0.0	0.0	0.97
G000022545	False	True	0.0	0.0	0.98
G000022565	False	True	0.0	0.0	0.95
G000022605	False	True	0.0	0.0	0.98
G000022725	False	True	0.0	0.0	0.91
G000022885	False	True	0.0	0.0	0.92
G000022905	False	True	0.0	0.0	0.97
G000022965	False	True	0.0	0.0	0.96
G000023025	False	True	0.0	0.0	0.98
G000023065	False	True	0.0	0.0	0.99
G000023105	False	True	0.0	0.0	0.98
G000023125	False	True	0.0	0.0	0.98
G000023145	False	True	0.0	0.0	0.95
G000023205	False	True	0.0	0.0	0.98
G000023225	False	True	0.0	0.0	0.98
G000023245	False	True	0.0	0.0	0.97
G000023265	False	True	0.0	0.0	0.96
G000023285	False	True	0.0	0.0	0.97
G000023325	False	True	0.0	0.0	0.97
G000023405	False	True	0.0	0.0	0.97
G000023445	False	True	0.0	0.0	0.98
G000023465	False	True	0.0	0.0	0.98
G000023585	False	True	0.0	0.0	0.98
G000023605	False	True	0.0	0.0	0.99
G000023705	False	True	0.0	0.0	0.99
G000023725	False	True	0.0	0.0	0.96
G000023745	False	True	0.0	0.0	0.96
G000023765	False	True	0.0	0.0	0.97
G000023785	False	True	0.0	0.0	0.98
G000023825	False	True	0.0	0.0	0.98
G000023845	False	True	0.0	0.0	0.98
G000023865	False	True	0.0	0.0	0.97
G000023885	False	True	0.0	0.0	0.97
G000023905	False	True	0.0	0.0	0.97
G000023925	False	True	0.0	0.0	0.97
G000023945	False	True	0.0	0.0	0.97
G000023965	False	True	0.46	0.02	0.94
G000023985	False	True	0.0	0.0	0.97
G000024005	False	True	0.0	0.0	0.97
G000024025	False	True	0.0	0.0	0.97
G000024065	False	True	0.0	0.0	0.98
G000024085	False	True	0.0	0.0	0.99
G000024105	False	True	0.53	0.02	0.95
G000024125	False	True	0.0	0.0	0.98
G000024145	False	True	0.0	0.0	0.97
G000024165	False	True	0.0	0.0	0.97
G000024185	False	True	0.0	0.0	0.94
G000024205	False	True	0.0	0.0	0.97
G000024225	False	True	0.0	0.0	0.96
G000024265	False	True	0.0	0.0	0.98
G000024285	False	True	0.0	0.0	0.96
G000024305	False	True	0.01	0.27	0.9
G000024325	False	True	0.0	0.0	0.97
G000024345	False	True	0.0	0.0	0.98
G000024365	False	True	0.0	0.0	0.97
G000024385	False	True	0.0	0.0	0.97
G000024405	False	True	0.0	0.0	0.95
G000024465	False	True	0.0	0.0	0.97
G000024505	False	True	0.0	0.0	0.92
G000024525	False	True	0.0	0.0	0.96
G000024545	False	True	0.0	0.0	0.98
G000024565	False	True	0.03	0.03	0.96
G000024605	False	True	0.04	0.02	0.95
G000024625	False	True	0.0	0.0	0.97
G000024665	False	True	0.0	0.0	0.94
G000024725	False	True	0.0	0.0	0.95
G000024745	False	True	0.0	0.0	0.95
G000024765	False	True	0.0	0.0	0.98
G000024785	False	True	0.0	0.0	0.96
G000024845	False	True	0.0	0.0	0.96
G000024865	False	True	0.0	0.0	0.97
G000024885	False	True	0.0	0.0	0.99
G000024905	False	True	0.0	0.0	0.98
G000024925	False	True	0.0	0.0	0.98
G000024945	False	True	0.0	0.0	0.93
G000024965	False	True	0.0	0.0	0.97
G000024985	False	True	0.0	0.0	0.98
G000025005	False	True	0.0	0.0	0.97
G000025025	False	True	0.0	0.0	0.83
G000025085	False	True	0.0	0.0	0.96
G000025105	False	True	0.0	0.0	0.97
G000025125	False	True	0.0	0.0	0.99
G000025185	False	True	0.0	0.0	0.97
G000025205	False	True	0.0	0.0	0.71
G000025225	False	True	0.0	0.0	0.98
G000025265	False	True	0.0	0.0	0.98
G000025285	False	True	0.0	0.0	0.98
G000025305	False	True	0.0	0.0	0.97
G000025325	False	True	0.34	0.07	0.82
G000025345	False	True	0.0	0.0	0.97
G000025405	False	True	0.0	0.0	0.98
G000025485	False	True	0.0	0.0	0.95
G000025505	False	True	0.0	0.0	0.97
G000025525	False	True	0.0	0.0	0.97
G000025565	False	True	0.0	0.0	0.95
G000025585	False	True	0.0	0.0	0.82
G000025605	False	True	0.0	0.0	0.97
G000025625	False	True	0.0	0.0	0.93
G000025645	False	True	0.0	0.0	0.93
G000025665	False	True	0.0	0.0	0.98
G000025685	False	True	0.46	0.05	0.81
G000025705	False	True	0.0	0.0	0.98
G000025725	False	True	0.0	0.0	0.98
G000025845	False	False	0.0	0.0	0.93
G000025865	False	True	0.0	0.0	0.98
G000025885	False	True	0.0	0.0	0.98
G000025905	False	True	0.0	0.0	0.96
G000025925	False	True	0.0	0.0	0.94
G000025945	False	True	0.0	0.0	0.94
G000025965	False	True	0.33	0.02	0.89
G000026005	False	True	0.0	0.0	0.9
G000026045	False	True	0.58	0.03	0.94
G000026065	False	True	0.0	0.0	0.98
G000026105	False	True	0.0	0.0	0.98
G000026125	False	True	0.0	0.0	0.97
G000026205	False	True	0.0	0.0	0.93
G000026325	False	True	0.02	0.1	0.93
G000026345	False	True	0.0	0.0	0.99
G000026405	False	True	0.0	0.0	0.96
G000026745	False	True	0.0	0.0	0.96
G000026765	False	False	0.0	0.0	0.98
G000027145	False	True	0.0	0.0	0.98
G000027165	False	True	0.0	0.0	0.98
G000027225	False	True	0.0	0.0	0.98
G000027305	False	True	0.0	0.0	0.98
G000043285	False	True	0.0	0.0	0.97
G000046705	False	True	0.0	0.0	0.93
G000055785	False	True	0.0	0.0	0.98
G000055945	False	True	0.24	0.09	0.84
G000056065	False	True	0.0	0.0	0.93
G000058485	False	True	0.0	0.0	0.96
G000060345	False	True	0.0	0.0	0.99
G000062885	False	True	0.0	0.0	0.97
G000063445	False	True	0.0	0.0	0.95
G000063505	False	True	0.0	0.0	0.97
G000063525	False	True	0.0	0.0	0.96
G000063545	False	True	0.0	0.0	0.84
G000063585	False	True	0.0	0.0	0.97
G000064305	False	True	0.0	0.0	0.97
G000067205	False	True	0.0	0.0	0.98
G000068585	False	True	0.0	0.0	0.97
G000069025	False	True	0.55	0.06	0.79
G000069185	False	True	0.04	0.07	0.91
G000069225	False	True	0.0	0.0	0.93
G000069785	False	True	0.05	0.05	0.85
G000069925	False	True	0.0	0.0	0.88
G000069945	False	True	0.0	0.0	0.97
G000069965	False	True	0.0	0.0	0.95
G000072485	False	True	0.0	0.0	0.93
G000073005	False	True	0.0	0.0	0.83
G000090965	False	True	0.0	0.0	0.97
G000091085	False	True	0.0	0.0	0.96
G000091125	False	True	0.0	0.0	0.97
G000091165	False	True	0.0	0.0	0.95
G000091305	False	True	0.0	0.0	0.97
G000091325	False	True	0.0	0.0	0.98
G000091465	False	True	0.0	0.0	0.98
G000091545	False	True	0.0	0.0	0.94
G000091565	False	True	0.0	0.0	0.97
G000091665	False	True	0.0	0.0	0.94
G000091765	False	True	0.0	0.0	0.92
G000091785	False	True	0.0	0.0	0.96
G000091985	False	True	0.0	0.0	0.95
G000092025	False	True	0.47	0.06	0.94
G000092045	False	True	0.0	0.0	0.94
G000092105	False	True	0.0	0.0	0.93
G000092125	False	True	0.0	0.0	0.93
G000092185	False	True	0.0	0.0	0.98
G000092205	False	True	0.0	0.0	0.97
G000092225	False	True	0.0	0.0	0.97
G000092245	False	True	0.0	0.0	0.98
G000092265	False	True	0.0	0.0	0.96
G000092305	False	True	0.0	0.0	0.97
G000092365	False	True	0.0	0.0	0.96
G000092385	False	True	0.0	0.0	0.97
G000092405	False	True	0.0	0.0	0.98
G000092425	False	True	0.0	0.0	0.97
G000092465	False	True	0.0	0.0	0.97
G000092505	False	True	0.0	0.0	0.97
G000092565	False	True	0.0	0.0	0.96
G000092645	False	True	0.0	0.0	0.98
G000092785	False	True	0.0	0.0	0.97
G000092825	False	True	0.0	0.0	0.97
G000092845	False	True	0.0	0.0	0.96
G000092865	False	True	0.0	0.0	0.98
G000092905	False	True	0.0	0.0	0.95
G000092925	False	True	0.0	0.0	0.98
G000092985	False	True	0.0	0.0	0.98
G000093025	False	True	0.0	0.0	0.98
G000093065	False	True	0.0	0.0	0.98
G000093085	False	True	0.0	0.0	0.97
G000093165	False	True	0.0	0.0	0.97
G000143085	False	True	0.0	0.0	0.95
G000143145	False	True	0.0	0.0	0.99
G000143165	False	True	0.0	0.0	0.98
G000143625	False	True	0.04	0.13	0.83
G000143705	False	True	0.0	0.0	0.97
G000143765	False	True	0.0	0.0	0.97
G000143825	False	True	0.0	0.0	0.98
G000143845	False	True	0.0	0.0	0.97
G000143965	False	True	0.0	0.0	0.98
G000143985	False	True	0.0	0.0	0.97
G000144405	False	True	0.0	0.0	0.93
G000144605	False	True	0.0	0.0	0.98
G000144625	False	True	0.0	0.0	0.98
G000144645	False	True	0.0	0.0	0.97
G000144675	False	True	0.0	0.0	0.97
G000144695	False	True	0.0	0.0	0.97
G000144735	False	True	0.01	0.02	0.92
G000144915	False	True	0.0	0.0	0.98
G000144935	False	True	0.0	0.0	0.97
G000145035	False	True	0.0	0.0	0.87
G000145215	False	True	0.0	0.0	0.98
G000145235	False	True	0.0	0.0	0.98
G000145255	False	True	0.0	0.0	0.99
G000145275	False	True	0.0	0.0	0.96
G000145295	False	True	0.0	0.0	0.98
G000145515	False	True	0.03	0.02	0.92
G000145555	False	True	0.0	0.0	0.94
G000145615	False	True	0.0	0.0	0.97
G000145985	False	True	0.0	0.0	0.96
G000146065	False	True	0.0	0.0	0.97
G000146165	False	True	0.0	0.0	0.96
G000146185	False	True	0.57	0.19	0.86
G000146285	False	True	0.0	0.0	0.95
G000146345	False	True	0.0	0.0	0.97
G000146505	False	True	0.0	0.0	0.93
G000146675	False	True	0.0	0.0	0.96
G000146855	False	True	0.0	0.0	0.96
G000146895	False	True	0.0	0.0	0.94
