archaea	archaea	2.6790	1.7827	G000484935	G000234805	
archaea	archaea	2.5347	1.7831	G000484935	G001560065	
archaea	archaea	3.0849	1.6940	G000484935	G001871535	
archaea	archaea	3.1380	1.7269	G000484935	G000195895	
archaea	archaea	2.4725	1.6172	G000484935	G000023985	
archaea	archaea	2.2548	1.3967	G002011035	G000385565	
archaea	archaea	2.6230	1.3791	G002011035	G000970165	
archaea	archaea	2.6297	1.4067	G002011035	G000970305	
archaea	archaea	2.1106	1.3442	G002011035	G001627235	
archaea	archaea	2.0613	1.5474	G002011035	G000364745	
archaea	archaea	1.6710	1.2282	G002011035	G000405685	
archaea	archaea	2.4726	1.4476	G002011035	G000017625	
archaea	archaea	2.6304	1.6140	G002011035	G000195915	
archaea	archaea	2.6158	1.3829	G002011035	G000341715	
archaea	archaea	2.1842	1.4915	G002011035	G000234805	
archaea	archaea	2.0399	1.4918	G002011035	G001560065	
archaea	archaea	2.5901	1.4028	G002011035	G001871535	
archaea	archaea	2.6432	1.4357	G002011035	G000195895	
archaea	archaea	1.9777	1.3260	G002011035	G000023985	
archaea	archaea	2.0852	1.3360	G002011035	G000484935	
archaea	archaea	1.5821	1.1869	G000327485	G000385565	
archaea	archaea	1.8406	1.1030	G000327485	G000970165	
archaea	archaea	1.8473	1.1305	G000327485	G000970305	
archaea	archaea	3.0307	1.7404	G000327485	G001627235	
archaea	archaea	2.8315	1.8698	G000327485	G000364745	
archaea	archaea	2.5911	1.5506	G000327485	G000405685	
archaea	archaea	0.3588	0.3258	G000327485	G000017625	
archaea	archaea	2.4189	1.5844	G000327485	G000195915	
archaea	archaea	1.8333	1.1067	G000327485	G000341715	
archaea	archaea	2.9544	1.8139	G000327485	G000234805	
archaea	archaea	2.8101	1.8142	G000327485	G001560065	
archaea	archaea	2.6797	1.4681	G000327485	G001871535	
archaea	archaea	1.8607	1.1595	G000327485	G000195895	
archaea	archaea	1.9148	1.3425	G000327485	G000023985	
archaea	archaea	3.0053	1.7322	G000327485	G000484935	
archaea	archaea	2.5105	1.4410	G000327485	G002011035	
archaea	archaea	2.7717	1.6488	G000220175	G000385565	
archaea	archaea	3.1399	1.6312	G000220175	G000970165	
archaea	archaea	3.1465	1.6588	G000220175	G000970305	
archaea	archaea	0.5568	0.4371	G000220175	G001627235	
archaea	archaea	2.5782	1.7995	G000220175	G000364745	
archaea	archaea	1.8471	1.4802	G000220175	G000405685	
archaea	archaea	2.9895	1.6996	G000220175	G000017625	
archaea	archaea	3.1473	1.8660	G000220175	G000195915	
archaea	archaea	3.1326	1.6350	G000220175	G000341715	
archaea	archaea	2.7010	1.7436	G000220175	G000234805	
archaea	archaea	2.5568	1.7439	G000220175	G001560065	
archaea	archaea	3.1069	1.6549	G000220175	G001871535	
archaea	archaea	3.1600	1.6878	G000220175	G000195895	
archaea	archaea	2.4945	1.5781	G000220175	G000023985	
archaea	archaea	0.5314	0.4289	G000220175	G000484935	
archaea	archaea	2.1073	1.2968	G000220175	G002011035	
archaea	archaea	3.0274	1.6930	G000220175	G000327485	
archaea	archaea	1.8768	1.3033	G000025665	G000385565	
archaea	archaea	2.2450	1.2857	G000025665	G000970165	
archaea	archaea	2.2517	1.3133	G000025665	G000970305	
archaea	archaea	2.8642	1.6765	G000025665	G001627235	
archaea	archaea	2.6650	1.8059	G000025665	G000364745	
archaea	archaea	2.4246	1.4867	G000025665	G000405685	
archaea	archaea	2.0946	1.3541	G000025665	G000017625	
archaea	archaea	1.3219	1.1544	G000025665	G000195915	
archaea	archaea	2.2378	1.2895	G000025665	G000341715	
archaea	archaea	2.7879	1.7500	G000025665	G000234805	
archaea	archaea	2.6436	1.7503	G000025665	G001560065	
archaea	archaea	2.5133	1.4042	G000025665	G001871535	
archaea	archaea	2.2652	1.3423	G000025665	G000195895	
archaea	archaea	1.7483	1.2786	G000025665	G000023985	
archaea	archaea	2.8388	1.6683	G000025665	G000484935	
archaea	archaea	2.3440	1.3771	G000025665	G002011035	
archaea	archaea	2.1325	1.3475	G000025665	G000327485	
archaea	archaea	2.8609	1.6291	G000025665	G000220175	
archaea	archaea	2.6792	1.8485	G000016605	G000385565	
archaea	archaea	3.0474	1.8310	G000016605	G000970165	
archaea	archaea	3.0540	1.8585	G000016605	G000970305	
archaea	archaea	2.6849	1.8698	G000016605	G001627235	
archaea	archaea	0.6988	0.5848	G000016605	G000364745	
archaea	archaea	2.2452	1.5084	G000016605	G000405685	
archaea	archaea	2.8970	1.8994	G000016605	G000017625	
archaea	archaea	3.0548	2.0658	G000016605	G000195915	
archaea	archaea	3.0401	1.8347	G000016605	G000341715	
archaea	archaea	1.8166	1.3964	G000016605	G000234805	
archaea	archaea	0.8007	0.5868	G000016605	G001560065	
archaea	archaea	3.0145	1.8546	G000016605	G001871535	
archaea	archaea	3.0675	1.8875	G000016605	G000195895	
archaea	archaea	2.4020	1.7778	G000016605	G000023985	
archaea	archaea	2.6595	1.8616	G000016605	G000484935	
archaea	archaea	2.1647	1.5704	G000016605	G002011035	
archaea	archaea	2.9349	1.8928	G000016605	G000327485	
archaea	archaea	2.6816	1.8225	G000016605	G000220175	
archaea	archaea	2.7684	1.8289	G000016605	G000025665	
archaea	archaea	2.3969	1.4375	G001830115	G000385565	
archaea	archaea	2.7651	1.4199	G001830115	G000970165	
archaea	archaea	2.7717	1.4474	G001830115	G000970305	
archaea	archaea	1.2580	1.0107	G001830115	G001627235	
archaea	archaea	2.2034	1.5881	G001830115	G000364745	
archaea	archaea	1.4723	1.2689	G001830115	G000405685	
archaea	archaea	2.6147	1.4883	G001830115	G000017625	
archaea	archaea	2.7725	1.6547	G001830115	G000195915	
archaea	archaea	2.7578	1.4237	G001830115	G000341715	
archaea	archaea	2.3262	1.5323	G001830115	G000234805	
archaea	archaea	2.1820	1.5326	G001830115	G001560065	
archaea	archaea	2.7322	1.4436	G001830115	G001871535	
archaea	archaea	2.7852	1.4765	G001830115	G000195895	
archaea	archaea	2.1197	1.3667	G001830115	G000023985	
archaea	archaea	1.2326	1.0025	G001830115	G000484935	
archaea	archaea	1.7325	1.0855	G001830115	G002011035	
archaea	archaea	2.6526	1.4817	G001830115	G000327485	
archaea	archaea	1.2547	0.9633	G001830115	G000220175	
archaea	archaea	2.4861	1.4178	G001830115	G000025665	
archaea	archaea	2.3068	1.6111	G001830115	G000016605	
archaea	archaea	1.7081	1.3750	G001282785	G000385565	
archaea	archaea	2.0762	1.3574	G001282785	G000970165	
archaea	archaea	2.0829	1.3850	G001282785	G000970305	
archaea	archaea	2.9936	1.8422	G001282785	G001627235	
archaea	archaea	2.7944	1.9716	G001282785	G000364745	
archaea	archaea	2.5540	1.6524	G001282785	G000405685	
archaea	archaea	1.9258	1.4258	G001282785	G000017625	
archaea	archaea	2.3818	1.6863	G001282785	G000195915	
archaea	archaea	2.0690	1.3612	G001282785	G000341715	
archaea	archaea	2.9173	1.9158	G001282785	G000234805	
archaea	archaea	2.7730	1.9161	G001282785	G001560065	
archaea	archaea	2.6427	1.5700	G001282785	G001871535	
archaea	archaea	2.0964	1.4140	G001282785	G000195895	
archaea	archaea	1.8777	1.4444	G001282785	G000023985	
archaea	archaea	2.9682	1.8340	G001282785	G000484935	
archaea	archaea	2.4734	1.5428	G001282785	G002011035	
archaea	archaea	1.9637	1.4192	G001282785	G000327485	
archaea	archaea	2.9903	1.7949	G001282785	G000220175	
archaea	archaea	2.0955	1.4494	G001282785	G000025665	
archaea	archaea	2.8978	1.9946	G001282785	G000016605	
archaea	archaea	2.6155	1.5836	G001282785	G001830115	
archaea	archaea	1.8720	1.4872	G001587635	G000385565	
archaea	archaea	2.2402	1.4696	G001587635	G000970165	
archaea	archaea	2.2468	1.4972	G001587635	G000970305	
archaea	archaea	2.3974	1.5990	G001587635	G001627235	
archaea	archaea	2.1982	1.7284	G001587635	G000364745	
archaea	archaea	1.9578	1.4092	G001587635	G000405685	
archaea	archaea	2.0897	1.5380	G001587635	G000017625	
archaea	archaea	2.2476	1.7044	G001587635	G000195915	
archaea	archaea	2.2329	1.4734	G001587635	G000341715	
archaea	archaea	2.3211	1.6725	G001587635	G000234805	
archaea	archaea	2.1768	1.6728	G001587635	G001560065	
archaea	archaea	2.2072	1.4933	G001587635	G001871535	
archaea	archaea	2.2603	1.5262	G001587635	G000195895	
archaea	archaea	1.5948	1.4165	G001587635	G000023985	
archaea	archaea	2.3720	1.5908	G001587635	G000484935	
archaea	archaea	1.8772	1.2996	G001587635	G002011035	
archaea	archaea	2.1277	1.5314	G001587635	G000327485	
archaea	archaea	2.3941	1.5516	G001587635	G000220175	
archaea	archaea	1.9612	1.4675	G001587635	G000025665	
archaea	archaea	2.3016	1.7514	G001587635	G000016605	
archaea	archaea	2.0193	1.3403	G001587635	G001830115	
archaea	archaea	2.0906	1.6333	G001587635	G001282785	
archaea	archaea	1.5300	1.1592	G900079125	G000385565	
archaea	archaea	1.7886	1.0753	G900079125	G000970165	
archaea	archaea	1.7952	1.1028	G900079125	G000970305	
archaea	archaea	2.9786	1.7127	G900079125	G001627235	
archaea	archaea	2.7795	1.8421	G900079125	G000364745	
archaea	archaea	2.5390	1.5229	G900079125	G000405685	
archaea	archaea	0.7222	0.5765	G900079125	G000017625	
archaea	archaea	2.3669	1.5567	G900079125	G000195915	
archaea	archaea	1.7813	1.0791	G900079125	G000341715	
archaea	archaea	2.9023	1.7862	G900079125	G000234805	
archaea	archaea	2.7581	1.7865	G900079125	G001560065	
archaea	archaea	2.6277	1.4404	G900079125	G001871535	
archaea	archaea	1.8087	1.1319	G900079125	G000195895	
archaea	archaea	1.8627	1.3148	G900079125	G000023985	
archaea	archaea	2.9533	1.7045	G900079125	G000484935	
archaea	archaea	2.4585	1.4133	G900079125	G002011035	
archaea	archaea	0.7602	0.5699	G900079125	G000327485	
archaea	archaea	2.9753	1.6653	G900079125	G000220175	
archaea	archaea	2.0805	1.3198	G900079125	G000025665	
archaea	archaea	2.8829	1.8651	G900079125	G000016605	
archaea	archaea	2.6005	1.4540	G900079125	G001830115	
archaea	archaea	1.9117	1.3915	G900079125	G001282785	
archaea	archaea	2.0756	1.5037	G900079125	G001587635	
archaea	archaea	2.0405	1.5250	G000824705	G000385565	
archaea	archaea	2.4087	1.5074	G000824705	G000970165	
archaea	archaea	2.4153	1.5350	G000824705	G000970305	
archaea	archaea	2.8792	1.8522	G000824705	G001627235	
archaea	archaea	2.6801	1.9816	G000824705	G000364745	
archaea	archaea	2.4396	1.6624	G000824705	G000405685	
archaea	archaea	2.2583	1.5759	G000824705	G000017625	
archaea	archaea	2.4161	1.7422	G000824705	G000195915	
archaea	archaea	2.4014	1.5112	G000824705	G000341715	
archaea	archaea	2.8029	1.9257	G000824705	G000234805	
archaea	archaea	2.6587	1.9260	G000824705	G001560065	
archaea	archaea	2.5283	1.5799	G000824705	G001871535	
archaea	archaea	2.4288	1.5640	G000824705	G000195895	
archaea	archaea	1.3078	1.0943	G000824705	G000023985	
archaea	archaea	2.8539	1.8440	G000824705	G000484935	
archaea	archaea	2.3591	1.5527	G000824705	G002011035	
archaea	archaea	2.2962	1.5693	G000824705	G000327485	
archaea	archaea	2.8759	1.8048	G000824705	G000220175	
archaea	archaea	2.1297	1.5054	G000824705	G000025665	
archaea	archaea	2.7835	2.0046	G000824705	G000016605	
archaea	archaea	2.5011	1.5935	G000824705	G001830115	
archaea	archaea	2.2591	1.6711	G000824705	G001282785	
archaea	archaea	1.9762	1.6432	G000824705	G001587635	
archaea	archaea	2.2442	1.5416	G000824705	G900079125	
archaea	archaea	1.6725	1.1360	G900114835	G000385565	
archaea	archaea	0.6988	0.5681	G900114835	G000970165	
archaea	archaea	0.7055	0.5957	G900114835	G000970305	
archaea	archaea	3.1211	1.6896	G900114835	G001627235	
archaea	archaea	2.9220	1.8190	G900114835	G000364745	
archaea	archaea	2.6815	1.4998	G900114835	G000405685	
archaea	archaea	1.7807	1.1206	G900114835	G000017625	
archaea	archaea	2.5094	1.5336	G900114835	G000195915	
archaea	archaea	0.6916	0.5719	G900114835	G000341715	
archaea	archaea	3.0448	1.7631	G900114835	G000234805	
archaea	archaea	2.9006	1.7634	G900114835	G001560065	
archaea	archaea	2.7702	1.4173	G900114835	G001871535	
archaea	archaea	0.7190	0.6247	G900114835	G000195895	
archaea	archaea	2.0052	1.2917	G900114835	G000023985	
archaea	archaea	3.0958	1.6814	G900114835	G000484935	
archaea	archaea	2.6010	1.3901	G900114835	G002011035	
archaea	archaea	1.8186	1.1140	G900114835	G000327485	
archaea	archaea	3.1178	1.6422	G900114835	G000220175	
archaea	archaea	2.2230	1.2967	G900114835	G000025665	
archaea	archaea	3.0253	1.8420	G900114835	G000016605	
archaea	archaea	2.7430	1.4309	G900114835	G001830115	
archaea	archaea	2.0542	1.3684	G900114835	G001282785	
archaea	archaea	2.2181	1.4806	G900114835	G001587635	
archaea	archaea	1.7665	1.0863	G900114835	G900079125	
archaea	archaea	2.3866	1.5184	G900114835	G000824705	
archaea	archaea	1.6328	1.4022	G000023945	G000385565	
archaea	archaea	2.0010	1.3846	G000023945	G000970165	
archaea	archaea	2.0076	1.4121	G000023945	G000970305	
archaea	archaea	2.9183	1.8694	G000023945	G001627235	
archaea	archaea	2.7192	1.9988	G000023945	G000364745	
archaea	archaea	2.4787	1.6796	G000023945	G000405685	
archaea	archaea	1.8506	1.4530	G000023945	G000017625	
archaea	archaea	2.3066	1.7134	G000023945	G000195915	
archaea	archaea	1.9937	1.3884	G000023945	G000341715	
archaea	archaea	2.8420	1.9429	G000023945	G000234805	
archaea	archaea	2.6978	1.9433	G000023945	G001560065	
archaea	archaea	2.5674	1.5972	G000023945	G001871535	
archaea	archaea	2.0211	1.4412	G000023945	G000195895	
archaea	archaea	1.8024	1.4715	G000023945	G000023985	
archaea	archaea	2.8930	1.8612	G000023945	G000484935	
archaea	archaea	2.3982	1.5700	G000023945	G002011035	
archaea	archaea	1.8885	1.4464	G000023945	G000327485	
archaea	archaea	2.9150	1.8220	G000023945	G000220175	
archaea	archaea	2.0202	1.4765	G000023945	G000025665	
archaea	archaea	2.8225	2.0218	G000023945	G000016605	
archaea	archaea	2.5402	1.6107	G000023945	G001830115	
archaea	archaea	0.6804	0.6230	G000023945	G001282785	
archaea	archaea	2.0153	1.6604	G000023945	G001587635	
archaea	archaea	1.8365	1.4187	G000023945	G900079125	
archaea	archaea	2.1839	1.6983	G000023945	G000824705	
archaea	archaea	1.9790	1.3956	G000023945	G900114835	
archaea	archaea	1.6985	1.1282	G000979825	G000385565	
archaea	archaea	0.0109	0.0094	G000979825	G000970165	
archaea	archaea	0.2017	0.2505	G000979825	G000970305	
archaea	archaea	3.1471	1.6817	G000979825	G001627235	
archaea	archaea	2.9480	1.8112	G000979825	G000364745	
archaea	archaea	2.7075	1.4919	G000979825	G000405685	
archaea	archaea	1.8067	1.1127	G000979825	G000017625	
archaea	archaea	2.5354	1.5258	G000979825	G000195915	
archaea	archaea	0.0112	0.0140	G000979825	G000341715	
archaea	archaea	3.0708	1.7553	G000979825	G000234805	
archaea	archaea	2.9266	1.7556	G000979825	G001560065	
archaea	archaea	2.7962	1.4095	G000979825	G001871535	
archaea	archaea	0.2152	0.2795	G000979825	G000195895	
archaea	archaea	2.0312	1.2839	G000979825	G000023985	
archaea	archaea	3.1218	1.6735	G000979825	G000484935	
archaea	archaea	2.6270	1.3823	G000979825	G002011035	
archaea	archaea	1.8446	1.1062	G000979825	G000327485	
archaea	archaea	3.1438	1.6344	G000979825	G000220175	
archaea	archaea	2.2490	1.2889	G000979825	G000025665	
archaea	archaea	3.0513	1.8341	G000979825	G000016605	
archaea	archaea	2.7690	1.4231	G000979825	G001830115	
archaea	archaea	2.0802	1.3606	G000979825	G001282785	
archaea	archaea	2.2441	1.4728	G000979825	G001587635	
archaea	archaea	1.7926	1.0785	G000979825	G900079125	
archaea	archaea	2.4127	1.5106	G000979825	G000824705	
archaea	archaea	0.7028	0.5713	G000979825	G900114835	
archaea	archaea	2.0050	1.3878	G000979825	G000023945	
archaea	archaea	0.4882	0.4450	G000194625	G000385565	
archaea	archaea	1.6207	1.0712	G000194625	G000970165	
archaea	archaea	1.6273	1.0987	G000194625	G000970305	
archaea	archaea	2.7011	1.6422	G000194625	G001627235	
archaea	archaea	2.5019	1.7717	G000194625	G000364745	
archaea	archaea	2.2615	1.4524	G000194625	G000405685	
archaea	archaea	1.4703	1.1396	G000194625	G000017625	
archaea	archaea	2.0893	1.4863	G000194625	G000195915	
archaea	archaea	1.6134	1.0749	G000194625	G000341715	
archaea	archaea	2.6248	1.7158	G000194625	G000234805	
archaea	archaea	2.4805	1.7161	G000194625	G001560065	
archaea	archaea	2.3502	1.3700	G000194625	G001871535	
archaea	archaea	1.6408	1.1277	G000194625	G000195895	
archaea	archaea	1.5852	1.2444	G000194625	G000023985	
archaea	archaea	2.6757	1.6340	G000194625	G000484935	
archaea	archaea	2.1809	1.3428	G000194625	G002011035	
archaea	archaea	1.5082	1.1330	G000194625	G000327485	
archaea	archaea	2.6978	1.5949	G000194625	G000220175	
archaea	archaea	1.8030	1.2494	G000194625	G000025665	
archaea	archaea	2.6053	1.7946	G000194625	G000016605	
archaea	archaea	2.3230	1.3836	G000194625	G001830115	
archaea	archaea	1.6342	1.3211	G000194625	G001282785	
archaea	archaea	1.7981	1.4333	G000194625	G001587635	
archaea	archaea	1.4561	1.1053	G000194625	G900079125	
archaea	archaea	1.9666	1.4711	G000194625	G000824705	
archaea	archaea	1.5986	1.0821	G000194625	G900114835	
archaea	archaea	1.5589	1.3483	G000194625	G000023945	
archaea	archaea	1.6246	1.0743	G000194625	G000979825	
archaea	archaea	1.6731	1.1116	G000970325	G000385565	
archaea	archaea	0.6994	0.5437	G000970325	G000970165	
archaea	archaea	0.7061	0.5712	G000970325	G000970305	
archaea	archaea	3.1217	1.6651	G000970325	G001627235	
archaea	archaea	2.9226	1.7945	G000970325	G000364745	
archaea	archaea	2.6821	1.4753	G000970325	G000405685	
archaea	archaea	1.7813	1.0961	G000970325	G000017625	
archaea	archaea	2.5100	1.5091	G000970325	G000195915	
archaea	archaea	0.6922	0.5474	G000970325	G000341715	
archaea	archaea	3.0454	1.7386	G000970325	G000234805	
archaea	archaea	2.9012	1.7389	G000970325	G001560065	
archaea	archaea	2.7708	1.3928	G000970325	G001871535	
archaea	archaea	0.7196	0.6002	G000970325	G000195895	
archaea	archaea	2.0058	1.2672	G000970325	G000023985	
archaea	archaea	3.0964	1.6569	G000970325	G000484935	
archaea	archaea	2.6016	1.3657	G000970325	G002011035	
archaea	archaea	1.8192	1.0895	G000970325	G000327485	
archaea	archaea	3.1184	1.6177	G000970325	G000220175	
archaea	archaea	2.2236	1.2722	G000970325	G000025665	
archaea	archaea	3.0259	1.8175	G000970325	G000016605	
archaea	archaea	2.7436	1.4064	G000970325	G001830115	
archaea	archaea	2.0548	1.3439	G000970325	G001282785	
archaea	archaea	2.2187	1.4561	G000970325	G001587635	
archaea	archaea	1.7672	1.0618	G000970325	G900079125	
archaea	archaea	2.3873	1.4940	G000970325	G000824705	
archaea	archaea	0.4885	0.4112	G000970325	G900114835	
archaea	archaea	1.9796	1.3711	G000970325	G000023945	
archaea	archaea	0.7034	0.5468	G000970325	G000979825	
archaea	archaea	1.5992	1.0577	G000970325	G000194625	
archaea	archaea	2.5684	1.5471	G001917995	G000385565	
archaea	archaea	2.9366	1.5295	G001917995	G000970165	
archaea	archaea	2.9432	1.5571	G001917995	G000970305	
archaea	archaea	0.6640	0.5210	G001917995	G001627235	
archaea	archaea	2.3749	1.6978	G001917995	G000364745	
archaea	archaea	1.6438	1.3785	G001917995	G000405685	
archaea	archaea	2.7862	1.5979	G001917995	G000017625	
archaea	archaea	2.9440	1.7643	G001917995	G000195915	
archaea	archaea	2.9293	1.5333	G001917995	G000341715	
archaea	archaea	2.4978	1.6419	G001917995	G000234805	
archaea	archaea	2.3535	1.6422	G001917995	G001560065	
archaea	archaea	2.9037	1.5532	G001917995	G001871535	
archaea	archaea	2.9567	1.5861	G001917995	G000195895	
archaea	archaea	2.2912	1.4764	G001917995	G000023985	
archaea	archaea	0.6386	0.5129	G001917995	G000484935	
archaea	archaea	1.9040	1.1951	G001917995	G002011035	
archaea	archaea	2.8241	1.5913	G001917995	G000327485	
archaea	archaea	0.6607	0.4737	G001917995	G000220175	
archaea	archaea	2.6576	1.5274	G001917995	G000025665	
archaea	archaea	2.4783	1.7207	G001917995	G000016605	
archaea	archaea	1.0514	0.8616	G001917995	G001830115	
archaea	archaea	2.7870	1.6932	G001917995	G001282785	
archaea	archaea	2.1908	1.4499	G001917995	G001587635	
archaea	archaea	2.7721	1.5636	G001917995	G900079125	
archaea	archaea	2.6727	1.7031	G001917995	G000824705	
archaea	archaea	2.9145	1.5405	G001917995	G900114835	
archaea	archaea	2.7117	1.7203	G001917995	G000023945	
archaea	archaea	2.9406	1.5327	G001917995	G000979825	
archaea	archaea	2.4945	1.4932	G001917995	G000194625	
archaea	archaea	2.9152	1.5160	G001917995	G000970325	
archaea	archaea	1.6752	1.1393	G000328665	G000385565	
archaea	archaea	0.7015	0.5714	G000328665	G000970165	
archaea	archaea	0.7081	0.5990	G000328665	G000970305	
archaea	archaea	3.1238	1.6928	G000328665	G001627235	
archaea	archaea	2.9246	1.8223	G000328665	G000364745	
archaea	archaea	2.6842	1.5030	G000328665	G000405685	
archaea	archaea	1.7833	1.1239	G000328665	G000017625	
archaea	archaea	2.5120	1.5369	G000328665	G000195915	
archaea	archaea	0.6942	0.5752	G000328665	G000341715	
archaea	archaea	3.0475	1.7664	G000328665	G000234805	
archaea	archaea	2.9032	1.7667	G000328665	G001560065	
archaea	archaea	2.7728	1.4206	G000328665	G001871535	
archaea	archaea	0.7216	0.6280	G000328665	G000195895	
archaea	archaea	2.0079	1.2950	G000328665	G000023985	
archaea	archaea	3.0984	1.6847	G000328665	G000484935	
archaea	archaea	2.6036	1.3934	G000328665	G002011035	
archaea	archaea	1.8212	1.1173	G000328665	G000327485	
