MJ010_2_barcode64_umi95917bins_ubs_5	10
MJ032_2_barcode67_umi1771bins_ubs_148	14
MJ020_1_barcode29_umi127023bins_ubs_3	10
MJ034_1_barcode31_umi6420bins_ubs_67	8
MJ033_1_barcode44_umi33606bins_ubs_7	8
MJ009_2_barcode72_umi104200bins_ubs_4	14
MJ010_2_barcode67_umi156475bins_ubs_3	8
MJ009_2_barcode67_umi5014bins_ubs_66	3
MJ034_2_barcode65_umi11188bins_ubs_13	10
MJ010_2_barcode60_umi66263bins_ubs_8	3
MJ009_2_barcode64_umi33774bins_ubs_18	3
MJ006_2_barcode59_umi175429bins_ubs_3	14
MJ030_2_barcode67_umi104818bins_ubs_3	13
MJ010_2_barcode67_umi152801bins_ubs_3	8
MJ030_2_barcode69_umi12187bins_ubs_43	8
MJ020_2_barcode53_umi29642bins_ubs_17	8
MJ020_1_barcode30_umi52042bins_ubs_9	14
MJ020_2_barcode70_umi81578bins_ubs_3	10
MJ020_2_barcode63_umi9719bins_ubs_58	8
MJ020_1_barcode45_umi126629bins_ubs_3	18
MJ010_1_barcode41_umi155648bins_ubs_3	14
MJ031_2_barcode51_umi9860bins_ubs_45	3
MJ030_2_barcode58_umi10004bins_ubs_51	18
MJ009_1_barcode34_umi17973bins_ubs_22	8
MJ010_2_barcode60_umi2239bins_ubs_101	10
MJ020_1_barcode30_umi48815bins_ubs_10	14
MJ010_2_barcode71_umi115567bins_ubs_4	18
MJ034_1_barcode33_umi10848bins_ubs_33	0
MJ006_2_barcode53_umi170412bins_ubs_3	15
MJ030_1_barcode31_umi75263bins_ubs_6	15
MJ010_1_barcode26_umi113767bins_ubs_5	8
MJ030_1_barcode26_umi102316bins_ubs_3	17
MJ031_2_barcode52_umi15478bins_ubs_31	10
MJ010_2_barcode64_umi158974bins_ubs_3	10
MJ009_2_barcode64_umi69761bins_ubs_8	3
MJ010_2_barcode64_umi99923bins_ubs_8	10
MJ032_2_barcode65_umi3385bins_ubs_93	15
MJ030_1_barcode45_umi96996bins_ubs_5	8
MJ032_2_barcode60_umi72987bins_ubs_5	10
MJ034_1_barcode47_umi10303bins_ubs_36	18
MJ010_2_barcode64_umi100809bins_ubs_5	10
MJ006_2_barcode64_umi180368bins_ubs_3	15
MJ030_2_barcode65_umi18939bins_ubs_31	18
X66100	10
MJ032_1_barcode34_umi19417bins_ubs_21	3
MJ010_2_barcode67_umi63920bins_ubs_9	8
MJ010_2_barcode64_umi75259bins_ubs_7	10
MJ030_1_barcode45_umi62157bins_ubs_8	10
MJ031_2_barcode54_umi45098bins_ubs_4	14
MF163332	10
MJ010_2_barcode62_umi114919bins_ubs_4	10
MJ034_1_barcode46_umi6765bins_ubs_64	18
MJ034_1_barcode30_umi1339bins_ubs_298	10
MJ032_1_barcode27_umi15928bins_ubs_27	8
MJ009_1_barcode49_umi37807bins_ubs_8	5
MJ032_2_barcode60_umi98831bins_ubs_3	10
MJ033_1_barcode26_umi35189bins_ubs_5	10
MJ020_1_barcode28_umi69067bins_ubs_6	8
MJ034_1_barcode42_umi6642bins_ubs_69	10
MJ030_2_barcode68_umi78599bins_ubs_6	17
MJ032_2_barcode70_umi38026bins_ubs_15	8
MJ010_2_barcode64_umi102594bins_ubs_5	10
MJ009_2_barcode67_umi131141bins_ubs_3	10
MJ034_2_barcode56_umi14349bins_ubs_7	8
MJ009_1_barcode47_umi12314bins_ubs_39	10
MJ032_1_barcode34_umi16500bins_ubs_28	8
MJ033_1_barcode35_umi2378bins_ubs_154	18
MJ009_2_barcode73_umi34529bins_ubs_17	10
MJ009_2_barcode64_umi60547bins_ubs_10	3
MJ009_2_barcode62_umi56224bins_ubs_11	8
MJ010_2_barcode67_umi25838bins_ubs_22	18
MJ010_2_barcode59_umi102521bins_ubs_5	13
MJ010_2_barcode64_umi102924bins_ubs_5	10
MJ032_1_barcode29_umi10580bins_ubs_39	8
MJ007_2_barcode54_umi48462bins_ubs_3	17
AF064457	10
MJ030_1_barcode35_umi61935bins_ubs_7	10
MJ020_2_barcode53_umi81706bins_ubs_4	8
MJ034_1_barcode32_umi28294bins_ubs_3	8
MJ032_1_barcode34_umi17593bins_ubs_24	8
MJ020_1_barcode40_umi112120bins_ubs_3	8
AF064461	10
MT498687	5
MH305533	10
MJ030_2_barcode67_umi101546bins_ubs_3	15
MJ009_2_barcode62_umi28533bins_ubs_23	8
MJ030_2_barcode65_umi376bins_ubs_207	8
MJ007_2_barcode50_umi1031bins_ubs_408	3
MJ034_1_barcode40_umi3107bins_ubs_146	18
MJ010_2_barcode62_umi38737bins_ubs_14	10
MJ020_1_barcode38_umi57563bins_ubs_7	3
KX276592	10
MJ032_2_barcode60_umi61465bins_ubs_7	10
MJ010_2_barcode64_umi104614bins_ubs_4	5
MJ034_1_barcode43_umi787bins_ubs_459	18
MJ006_1_barcode35_umi135816bins_ubs_3	14
MJ020_1_barcode38_umi93856bins_ubs_4	8
MJ030_1_barcode42_umi52537bins_ubs_9	8
MJ010_2_barcode64_umi157062bins_ubs_3	10
MJ006_2_barcode70_umi102792bins_ubs_5	5
MJ034_1_barcode40_umi18476bins_ubs_12	18
MJ033_1_barcode32_umi8330bins_ubs_39	10
MJ009_1_barcode25_umi102836bins_ubs_3	3
MJ007_1_barcode29_umi20690bins_ubs_10	10
MJ009_2_barcode52_umi100079bins_ubs_5	15
MJ030_2_barcode57_umi31385bins_ubs_25	18
MJ009_2_barcode73_umi112269bins_ubs_4	3
MJ010_2_barcode64_umi85696bins_ubs_7	10
GU562337	10
MJ034_1_barcode32_umi13462bins_ubs_23	4
MJ032_1_barcode29_umi28309bins_ubs_15	8
MJ034_1_barcode42_umi11199bins_ubs_35	18
MJ009_2_barcode64_umi23185bins_ubs_24	8
MJ030_2_barcode58_umi48354bins_ubs_13	10
MJ010_1_barcode49_umi35139bins_ubs_19	3
MJ034_1_barcode26_umi10327bins_ubs_36	8
MJ010_2_barcode59_umi44857bins_ubs_12	12
MJ031_2_barcode74_umi32355bins_ubs_10	13
MJ032_2_barcode69_umi25006bins_ubs_22	10
MJ020_1_barcode41_umi203bins_ubs_867	18
MJ032_2_barcode70_umi82928bins_ubs_4	10
MJ032_1_barcode34_umi8365bins_ubs_51	8
MJ010_1_barcode26_umi148415bins_ubs_3	8
MJ010_2_barcode64_umi117511bins_ubs_4	10
MJ032_1_barcode34_umi59711bins_ubs_4	8
MJ020_1_barcode28_umi1408bins_ubs_169	10
MJ020_1_barcode30_umi50156bins_ubs_8	14
MJ034_1_barcode47_umi1665bins_ubs_250	8
MJ010_2_barcode67_umi103160bins_ubs_5	3
MJ030_2_barcode65_umi20717bins_ubs_29	8
MJ034_1_barcode33_umi9042bins_ubs_42	10
MJ009_2_barcode73_umi67243bins_ubs_8	10
MJ020_1_barcode41_umi48457bins_ubs_9	5
MJ010_2_barcode64_umi93778bins_ubs_5	10
MJ032_2_barcode60_umi44857bins_ubs_11	5
MJ009_1_barcode27_umi14674bins_ubs_30	8
MJ006_1_barcode27_umi26488bins_ubs_11	17
MJ030_1_barcode45_umi129644bins_ubs_3	8
MJ020_1_barcode30_umi43221bins_ubs_10	14
MJ034_1_barcode43_umi1199bins_ubs_329	18
MJ020_1_barcode28_umi898bins_ubs_259	8
MJ010_2_barcode67_umi126857bins_ubs_4	3
MJ030_2_barcode66_umi72378bins_ubs_7	15
MJ010_2_barcode64_umi100959bins_ubs_5	10
AY509898	10
MJ010_2_barcode64_umi126385bins_ubs_5	5
MJ030_2_barcode65_umi62145bins_ubs_9	8
MJ032_2_barcode60_umi73290bins_ubs_5	10
MJ007_2_barcode73_umi32856bins_ubs_10	14
MJ030_1_barcode25_umi28271bins_ubs_18	10
MJ034_1_barcode47_umi2139bins_ubs_203	8
MJ032_2_barcode69_umi63570bins_ubs_6	18
MJ010_2_barcode59_umi85643bins_ubs_6	14
MJ006_1_barcode34_umi110714bins_ubs_5	13
MJ030_1_barcode35_umi48377bins_ubs_10	10
MJ032_2_barcode57_umi48bins_ubs_2766	18
MJ009_1_barcode34_umi10502bins_ubs_46	18
MJ030_1_barcode39_umi47409bins_ubs_11	10
MJ020_1_barcode38_umi67762bins_ubs_7	8
MJ020_2_barcode74_umi67583bins_ubs_5	8
MJ020_1_barcode34_umi17480bins_ubs_23	8
MJ031_2_barcode74_umi15271bins_ubs_31	13
MJ032_1_barcode29_umi19309bins_ubs_22	8
MJ010_2_barcode64_umi85975bins_ubs_6	10
MJ010_2_barcode59_umi19669bins_ubs_27	14
MJ020_1_barcode31_umi95726bins_ubs_4	8
MJ009_2_barcode68_umi121082bins_ubs_3	10
MJ007_1_barcode43_umi18313bins_ubs_12	8
MJ007_2_barcode56_umi43775bins_ubs_4	15
MJ030_2_barcode59_umi55370bins_ubs_11	8
MJ031_2_barcode52_umi33442bins_ubs_10	10
MJ009_2_barcode66_umi9906bins_ubs_44	8
MJ030_2_barcode50_umi30675bins_ubs_22	8
MJ009_2_barcode73_umi22203bins_ubs_25	10
MJ030_1_barcode31_umi70275bins_ubs_8	15
MJ009_1_barcode39_umi102777bins_ubs_3	10
MJ034_1_barcode30_umi19020bins_ubs_14	8
MJ020_1_barcode45_umi8440bins_ubs_45	18
MJ030_2_barcode59_umi25793bins_ubs_27	3
MJ009_2_barcode73_umi113967bins_ubs_3	8
MJ006_2_barcode72_umi2526bins_ubs_39	10
MJ031_2_barcode51_umi18072bins_ubs_26	8
KP322014	15
MJ010_1_barcode27_umi24374bins_ubs_27	14
MJ032_1_barcode26_umi30901bins_ubs_11	10
MJ020_1_barcode37_umi168673bins_ubs_4	10
MJ009_1_barcode48_umi88191bins_ubs_3	13
MJ020_2_barcode52_umi494bins_ubs_509	10
MJ032_2_barcode60_umi33888bins_ubs_16	10
MJ010_2_barcode64_umi55767bins_ubs_10	10
MJ010_2_barcode64_umi134328bins_ubs_3	10
MJ020_2_barcode63_umi11268bins_ubs_47	3
MJ007_1_barcode38_umi49359bins_ubs_3	10
MJ010_2_barcode69_umi61344bins_ubs_9	15
MJ010_2_barcode67_umi26849bins_ubs_20	10
MJ033_1_barcode26_umi36651bins_ubs_5	18
MJ010_2_barcode64_umi58609bins_ubs_9	10
MJ030_2_barcode59_umi58318bins_ubs_10	14
MJ033_1_barcode36_umi38963bins_ubs_4	8
MJ032_1_barcode47_umi42266bins_ubs_9	10
MJ030_2_barcode51_umi22572bins_ubs_27	18
MJ034_1_barcode39_umi23086bins_ubs_7	8
MJ009_1_barcode48_umi101975bins_ubs_3	13
MJ010_2_barcode67_umi111046bins_ubs_3	8
MJ030_2_barcode59_umi10178bins_ubs_46	18
MJ009_2_barcode64_umi122068bins_ubs_4	3
MJ030_2_barcode68_umi108142bins_ubs_4	18
MJ033_1_barcode44_umi17362bins_ubs_16	8
MJ010_2_barcode64_umi99237bins_ubs_5	10
MJ034_2_barcode59_umi14958bins_ubs_6	10
MJ034_1_barcode40_umi8200bins_ubs_49	10
MJ020_1_barcode30_umi120004bins_ubs_3	14
MJ031_2_barcode52_umi11915bins_ubs_37	10
MJ032_1_barcode27_umi71222bins_ubs_3	10
MJ010_2_barcode64_umi40726bins_ubs_13	10
MJ034_1_barcode32_umi8754bins_ubs_46	8
MJ030_1_barcode25_umi14494bins_ubs_32	14
MJ030_1_barcode34_umi42199bins_ubs_12	10
MJ010_2_barcode64_umi63320bins_ubs_9	10
MJ010_2_barcode69_umi59329bins_ubs_10	15
MJ034_1_barcode37_umi124bins_ubs_1581	10
KJ632518	10
MJ010_2_barcode64_umi44778bins_ubs_12	10
MJ034_1_barcode34_umi7013bins_ubs_62	13
MJ006_1_barcode34_umi26909bins_ubs_11	10
MJ009_1_barcode49_umi8453bins_ubs_57	5
MJ009_2_barcode70_umi32787bins_ubs_19	18
MJ034_1_barcode47_umi6975bins_ubs_60	8
MJ032_2_barcode60_umi35532bins_ubs_15	10
MJ007_1_barcode38_umi14658bins_ubs_17	10
MJ030_1_barcode34_umi60596bins_ubs_8	10
MJ009_2_barcode70_umi3846bins_ubs_80	8
MJ034_1_barcode47_umi20753bins_ubs_9	18
MJ020_1_barcode28_umi77676bins_ubs_7	8
MJ032_1_barcode26_umi29101bins_ubs_11	3
MF163342	10
MJ034_1_barcode32_umi26561bins_ubs_4	18
MJ034_1_barcode46_umi7655bins_ubs_57	18
MJ010_2_barcode62_umi97283bins_ubs_5	3
MJ010_2_barcode64_umi103713bins_ubs_5	10
MJ032_1_barcode44_umi56725bins_ubs_5	13
KF265350	10
MJ034_1_barcode47_umi10868bins_ubs_33	18
MJ032_2_barcode60_umi69961bins_ubs_5	10
MJ006_2_barcode58_umi154053bins_ubs_3	14
MJ034_1_barcode47_umi17461bins_ubs_15	10
MJ033_1_barcode34_umi5584bins_ubs_69	8
MJ007_1_barcode44_umi11703bins_ubs_25	8
MJ032_2_barcode70_umi45185bins_ubs_11	10
MJ030_1_barcode45_umi114408bins_ubs_3	8
MJ010_2_barcode59_umi74657bins_ubs_7	14
MJ034_1_barcode32_umi14450bins_ubs_21	10
MJ032_1_barcode34_umi14276bins_ubs_30	8
MJ032_1_barcode29_umi13280bins_ubs_33	8
MJ032_1_barcode34_umi19669bins_ubs_21	8
MJ010_2_barcode59_umi103066bins_ubs_5	14
MJ031_2_barcode62_umi17bins_ubs_8985	15
MJ020_2_barcode74_umi84352bins_ubs_3	17
MJ030_1_barcode31_umi115377bins_ubs_3	18
MJ005_barcode35_umi114762bins_ubs_3	10
MJ010_2_barcode64_umi43694bins_ubs_12	10
MJ010_2_barcode64_umi126745bins_ubs_3	10
MJ031_1_barcode27_umi6552bins_ubs_68	8
MJ009_1_barcode25_umi84629bins_ubs_3	14
MJ010_1_barcode39_umi24770bins_ubs_26	17
MJ030_1_barcode31_umi108467bins_ubs_3	15
MJ009_2_barcode73_umi14185bins_ubs_35	10
MJ030_1_barcode26_umi150183bins_ubs_3	13
MJ032_2_barcode60_umi42992bins_ubs_13	10
MJ020_2_barcode63_umi18801bins_ubs_27	3
MJ009_2_barcode52_umi52104bins_ubs_12	15
MJ020_2_barcode63_umi20881bins_ubs_24	8
MJ020_1_barcode43_umi23044bins_ubs_18	10
MJ010_2_barcode67_umi87015bins_ubs_6	8
MN396717	5
MJ009_2_barcode52_umi67811bins_ubs_8	15
MJ020_1_barcode34_umi53779bins_ubs_8	8
MJ009_1_barcode49_umi2624bins_ubs_160	5
MJ032_1_barcode38_umi24544bins_ubs_15	10
MJ034_2_barcode59_umi5909bins_ubs_43	8
MJ031_1_barcode27_umi19663bins_ubs_20	10
MJ010_2_barcode67_umi102072bins_ubs_5	3
MJ009_1_barcode25_umi26305bins_ubs_14	14
MJ007_1_barcode44_umi2739bins_ubs_91	3
MJ010_2_barcode67_umi64472bins_ubs_8	18
MJ031_2_barcode70_umi46775bins_ubs_4	13
MJ009_2_barcode72_umi132265bins_ubs_3	14
MJ010_1_barcode41_umi132528bins_ubs_4	14
MJ032_1_barcode28_umi59809bins_ubs_4	10
MJ009_1_barcode39_umi13275bins_ubs_34	10
MJ034_1_barcode26_umi10765bins_ubs_34	8
KU923830	3
MJ034_1_barcode31_umi3126bins_ubs_141	18
MJ010_2_barcode64_umi163935bins_ubs_3	10
MJ033_1_barcode34_umi19711bins_ubs_13	18
MJ010_2_barcode64_umi61611bins_ubs_8	10
MJ009_2_barcode64_umi126189bins_ubs_3	8
MJ009_2_barcode66_umi26492bins_ubs_24	8
MJ030_1_barcode39_umi101925bins_ubs_3	10
MJ009_1_barcode49_umi10330bins_ubs_45	5
MJ032_1_barcode41_umi14725bins_ubs_30	3
MJ033_1_barcode28_umi25092bins_ubs_11	10
MJ034_1_barcode31_umi13950bins_ubs_22	18
MJ010_1_barcode39_umi30266bins_ubs_22	17
MJ020_1_barcode28_umi41822bins_ubs_11	17
MJ010_2_barcode55_umi133656bins_ubs_3	14
MJ032_2_barcode74_umi71042bins_ubs_5	10
MJ030_1_barcode31_umi93242bins_ubs_4	18
MJ031_1_barcode25_umi25458bins_ubs_13	10
MJ030_1_barcode45_umi107570bins_ubs_3	8
MJ010_2_barcode59_umi120946bins_ubs_4	14
MJ033_1_barcode45_umi21368bins_ubs_13	10
MJ010_2_barcode64_umi99095bins_ubs_6	10
MJ010_1_barcode47_umi47405bins_ubs_15	5
MJ009_2_barcode53_umi16877bins_ubs_34	3
MJ020_1_barcode30_umi26674bins_ubs_16	13
MJ009_2_barcode73_umi13423bins_ubs_36	10
MJ034_1_barcode32_umi10398bins_ubs_37	10
MJ009_2_barcode52_umi134208bins_ubs_3	15
MJ007_1_barcode45_umi1319bins_ubs_183	10
MH627387	10
MJ010_2_barcode64_umi89617bins_ubs_5	10
MJ009_2_barcode73_umi35487bins_ubs_17	8
MJ031_2_barcode52_umi40050bins_ubs_6	10
MJ010_2_barcode66_umi148851bins_ubs_3	10
KJ721800	8
MJ034_1_barcode32_umi15577bins_ubs_19	10
MJ009_2_barcode73_umi17535bins_ubs_30	18
MJ010_2_barcode62_umi56460bins_ubs_9	10
