0	G000021565	G000021565	1294	0.2606046223378282	0.10417912059142774	0.06700244953088137	best	10	1
3	G000021645	G000021645	1842	0.13416524051512457	0.00847823	0.2023280861070252	best	10	1
0	G000021825	G000021825	321	0.017695085246629105	0.07386492821924365	0.06258128951348496	best	10	1
0	G000022085	G000022085	1526	0.08240931101441973	0.015636368698423456	0.0950721745807344	best	10	1
0	G000022205	G000022205	1919	0.26597146413772954	0.012914646791972649	0.009186399900708337	best	10	1
0	G000022465	G000022465	1877	0.42668735272091496	0.0009391984264733311	0	best	10	1
0	G000022725	G000022725	1542	0.031605068851398244	0.01612673898979205	0.008877305718257423	best	10	1
0	G000022965	G000022965	598	0.05262771097314456	0.033431809821354436	0.035187445497144906	best	10	1
0	G000023205	G000023205	546	0.051729913838901354	0.055737782772488254	0.0581794881034714	best	10	1
0	G000023285	G000023285	1152	0.023185110778443097	0.04435408819594963	0.052956107567378605	best	10	1
0	G000023945	G000023945	1922	0.506893297832903	0.08533085286596852	0.07153074640435556	best	10	1
1	G000024125	G000024125	1176	0.09017398898732942	0.005252784395445323	0.08201538104878521	best	10	1
0	G000024145	G000024145	1064	0.30474505078036707	0.0021036572826400868	0	best	10	1
1	G000024545	G000024545	434	0.07397373208435365	0.0010969813073735766	0.09981570281871803	best	10	1
0	G000024625	G000024625	1887	0.30903495983247	0.0528028373811946	0.019390008559450035	best	10	1
1	G000024925	G000024925	594	0.14047903770497072	0.013691825508311323	0.060693324279718526	best	10	1
1	G000025345	G000025345	492	0.05736863652785118	0.017494156788315035	0.10511668321611228	best	10	1
0	G000025565	G000025565	1814	0.17033358486876438	0.014184614966951548	0.012698863197912717	best	10	1
0	G000025925	G000025925	1243	0.044300943256374126	0.0027250970379982947	0.0355035657835251	best	10	1
0	G000056065	G000056065	942	0.07420598608171858	0.034399353958481635	0.09886279415354841	best	10	1
2	G000069025	G000069025	1927	0.4617793185780332	0.002866715060550344	0.07192964812416322	best	10	1
2	G000069965	G000069965	1817	0.0659242808193845	0.014288298207177804	0.058240704112926665	best	10	1
1	G000091305	G000091305	526	0.5967437593962721	0.007288371240558689	0.02021514960000099	best	10	1
0	G000092465	G000092465	1874	0.3084690581935714	0.1630603207535217	0.1389228530713712	best	10	1
0	G000144405	G000144405	1252	0.025946797335382854	0.028168045865992978	0.041460187458096265	best	10	1
0	G000145295	G000145295	1888	0.7797535879130457	0.05105826920860838	0.002396990903850548	best	10	1
2	G000145515	G000145515	498	0.10385216183777413	0.0067374606203144845	0.12043889756180079	best	10	1
0	G000145615	G000145615	664	0.39392469516537076	0.0971774484742871	0.0632463362711026	best	10	1
0	G000146345	G000146345	708	0.04297401256225619	0.009418442449155115	0.11126521030624414	best	10	1
0	G000147055	G000147055	1808	0.1838724309885329	0.02635899500248127	0.027602809105647802	best	10	1
0	G000147875	G000147875	1936	0.5067779757239483	0.07744529686331422	0.08995529406182756	best	10	1
0	G000153465	G000153465	1534	0.03518391226474904	0.05484076354792054	0.05276646237759459	best	10	1
1	G000153745	G000153745	1506	0.06548028156478303	0.006658153834170927	0.1279508614287325	best	10	1
0	G000153845	G000153845	1659	0.07274939709117056	0.010357927374465309	0.023179862478640654	best	10	1
0	G000154225	G000154225	605	0.0348814390691885	0.019493032886072764	0.013256794789534307	best	10	1
0	G000154245	G000154245	741	0.05847788782401331	0.10168912930342965	0.0925167397038443	best	10	1
0	G000154425	G000154425	741	0.061671240522708004	0.11364131554512903	0.1089564016468197	best	10	1
0	G000154505	G000154505	773	0.04027802088623034	0.055790434233968525	0.02892676454763586	best	10	1
1	G000155855	G000155855	777	0.05887433260727981	0.005713187344970349	0.10424629525953893	best	10	1
3	G000156015	G000156015	781	0.02078164881624378	0.0118427419652355	0.10554088007987106	best	10	1
0	G000156035	G000156035	775	0.07862323348015465	0.005873492031240386	0.07681482351911006	best	10	1
0	G000157975	G000157975	765	0.054661109607629044	0.026529045125071815	0.06799444704953041	best	10	1
0	G000158155	G000158155	1699	0.024565338198401676	0.08261334820921724	0.08235627421965803	best	10	1
0	G000158195	G000158195	998	0.31362718455491034	0.0337207947592783	0.029854653279388202	best	10	1
0	G000159995	G000159995	1260	0.023343549424790666	0.02715287363215518	0.12085140073197899	best	10	1
0	G000160075	G000160075	909	0.04272100665744105	0.09294439367874657	0.09841940496979086	best	10	1
1	G000160435	G000160435	1564	0.08007192732130974	0.03062703462164854	0.027290941009461438	best	10	1
0	G000160615	G000160615	608	0.07437755274453117	0.011274554084099296	0.15332759538960028	best	10	1
4	G000160655	G000160655	1626	0.046834766054268506	0.0643722979235328	0.18234826168268667	best	10	1
0	G000161935	G000161935	962	0.08165863638268434	0.07407435827601173	0.0662026390555831	best	10	1
0	G000165465	G000165465	986	0.17032237827730157	0.008634923706795883	0.17145523692831355	best	10	1
0	G000165715	G000165715	1042	0.0914092337657415	0.020289042553155084	0.15789467403102214	best	10	1
0	G000165905	G000165905	599	0.05194030624139501	0.029535229657949264	0.03589930204212394	best	10	1
0	G000166055	G000166055	1552	0.024548178530766407	0.014240846529404196	0.11723405725691052	best	10	1
0	G000169035	G000169035	418	0.07859947531157196	0.036711283645585686	0.09871567821723358	best	10	1
0	G000169415	G000169415	1490	0.026880094072325278	0.050562358756871165	0.04807537711200043	best	10	1
1	G000170755	G000170755	1060	0.20351780245907491	0.007070057411019178	0.20573514812132426	best	10	1
8	G000171335	G000171335	986	0.08403683542532647	0.0024047996536644845	0.16706359947484678	best	10	1
1	G000172375	G000172375	1791	0.36435823451198246	0.0009456494323557053	0.004259789576407793	best	10	1
0	G000173655	G000173655	467	0.019128829805870495	0.021610004221241007	0.08949204342071174	best	10	1
0	G000173675	G000173675	1152	0.019875537966272283	0.045664677534791524	0.05290357747892852	best	10	1
1	G000175835	G000175835	343	0.055514002052055034	0.040587505670068115	0.06691993894662998	best	10	1
0	G000176775	G000176775	608	0.07371313151544001	0.011166568726042742	0.15319215768133912	best	10	1
3	G000177615	G000177615	537	0.15850521873209544	0.0029537623032844422	0.13334418797258743	best	10	1
0	G000178255	G000178255	806	0.04425997373129409	0.16881843353630566	0.16339499101970803	best	10	1
1	G000178335	G000178335	418	0.13130820532650667	0.025922476811761526	0.10733314868258723	best	10	1
1	G000179715	G000179715	418	0.11974205661206483	0.03158619033783539	0.11158133865285041	best	10	1
2	G000183405	G000183405	1288	0.26864069157109327	0.0035611704861006482	0.11837897649003633	best	10	1
0	G000183685	G000183685	901	0.10052179070883582	0.021688017812538006	0.020222859607118896	best	10	1
0	G000184435	G000184435	476	0.0725874221982501	0.04078905590211773	0.03692397942466078	best	10	1
0	G000185365	G000185365	913	0.07029524925799713	0.01231442339421996	0.06504996346596473	best	10	1
3	G000185385	G000185385	781	0.05438133229485764	0.018948541870790717	0.12251856237607016	best	10	1
0	G000185445	G000185445	608	0.05145727085232554	0.01077344493332695	0.1464301034850772	best	10	1
0	G000185725	G000185725	490	0.016968483519439914	0.005747859643041826	0.12306234901717945	best	10	1
22	G000186365	G000186365	1334	0.6788910267069053	0.005855315141393751	0.13226994788208443	best	10	1
1	G000186425	G000186425	1579	0.02787525423939563	0.0254017354834118	0.11499064220315264	best	10	1
0	G000186885	G000186885	1387	0.11399166485006873	0.04220159863190123	0.035954608266469415	best	10	1
4	G000190415	G000190415	1554	0.09604040731720787	0.004785771315326147	0.17343767840968988	best	10	1
0	G000190635	G000190635	635	0.1012525404613136	0.0786591516949976	0.0805623234431041	best	10	1
0	G000195635	G000195635	1238	0.04301905759280089	0.006985447573573892	0.03041509134738185	best	10	1
0	G000195715	G000195715	1577	0.05612417785149759	0.028859477032867294	0.021719093944289242	best	10	1
1	G000196295	G000196295	1563	0.1042041023737248	0.0480782690826236	0.03931215738872094	best	10	1
1	G000196515	G000196515	341	0.059354929588392835	0.014506248741482309	0.04730676914880018	best	10	1
0	G000196695	G000196695	489	0.05672632603217842	0.015540091200906849	0.051237737861180174	best	10	1
1	G000197735	G000197735	552	0.05314068733077448	0.005293425110026515	0.09405871219310054	best	10	1
0	G000200595	G000200595	1298	0.14190329508834232	0.09001129857281437	0.0816368473472452	best	10	1
0	G000200715	G000200715	1861	0.09824295571057817	0.0942559105743295	0.1291945308537947	best	10	1
0	G000203895	G000203895	1478	0.02009383990024105	0.009094325913126993	0.012090604172226002	best	10	1
0	G000204035	G000204035	1513	0.03825151813744121	0.04815144498487772	0.03353101159353329	best	10	1
0	G000204075	G000204075	339	0.08237895114848826	0.005993906924071063	0.005369094498431917	best	10	1
0	G000204135	G000204135	1064	0.16020648266300874	0.07676396838325547	0.04828945783337297	best	10	1
0	G000204585	G000204585	1861	0.0345384469086909	0.012535523452910022	0.03912711980444322	best	10	1
0	G000205025	G000205025	1605	0.033488455322837396	0.008805610619910935	0.14604646353706183	best	10	1
0	G000205165	G000205165	1260	0.06143720475593106	0.03072122606148496	0.07523350474671094	best	10	1
3	G000209815	G000209815	749	0.0716859170429327	0.007003732928830805	0.1263188410415684	best	10	1
0	G000210055	G000210055	413	0.14585681438761355	0.03667033597493438	0.020913157671945997	best	10	1
0	G000210095	G000210095	733	0.15862848749491576	0.11733656798897853	0.07645535769627826	best	10	1
0	G000210715	G000210715	271	0.05813056718537357	0.20293317385237736	0.15377062842947295	best	10	1
1	G000213255	G000213255	786	0.033596267596028184	0.005026834315639507	0.1576068606083734	best	10	1
0	G000214175	G000214175	489	0.05905607619734177	0.028194426456920708	0.08078609994162189	best	10	1
0	G000214215	G000214215	1731	0.17920656838373183	0.05414169260187775	0.049036354902140436	best	10	1
0	G000214335	G000214335	1452	0.02867037575992626	0.06139212204457624	0.0579277040126336	best	10	1
2	G000217675	G000217675	1781	0.04161393548554315	0.041330646684947375	0.03125130150744372	best	10	1
0	G000217715	G000217715	1925	0.23548244968335297	0.03288658663908761	0.017808381710308522	best	10	1
2	G000217795	G000217795	1402	0.07265247259513252	0.0055406072241576555	0.1793515497094091	best	10	1
0	G000219585	G000219585	1571	0.024961394851655605	0.06365455042926071	0.08093814994450697	best	10	1
0	G000220175	G000220175	1861	0.031150309826243117	0.01571231242799688	0.0345446330194499	best	10	1
2	G000221145	G000221145	498	0.10140756145267282	0.00563449350762733	0.12164422733358031	best	10	1
0	G000221565	G000221565	708	0.04353787482306437	0.02178822308626483	0.14157794856528605	best	10	1
0	G000225345	G000225345	761	0.05014588113850138	0.08297955273197474	0.07489530256281744	best	10	1
1	G000225525	G000225525	527	0.3525476321233576	0.018094729524151726	0.016248097882942722	best	10	1
0	G000226565	G000226565	1749	0.041573526955188456	0.023461279614184267	0.08181519861670655	best	10	1
1	G000226955	G000226955	1461	0.04563633556193025	0.005527036455710281	0.06274091431178068	best	10	1
0	G000230715	G000230715	1925	0.29130599888440045	0.03093356012249737	0.021293874326895477	best	10	1
2	G000230955	G000230955	1927	0.3607377461920276	0.0032707758311896614	0.059584718318346976	best	10	1
0	G000233695	G000233695	1396	0.1835282536371743	0.031930829981156886	0.002097487124436262	best	10	1
0	G000235405	G000235405	267	0.11552747594770629	0.009588206430293934	0.16182004079839588	best	10	1
0	G000237205	G000237205	1062	0.05443788369600533	0.14452517424184846	0.12146430248887492	best	10	1
0	G000239955	G000239955	957	0.05475542717393722	0.013751697117638247	0.11654599206204519	best	10	1
0	G000241145	G000241145	1861	0.03392684812345337	0.01282398797152913	0.03778992782689663	best	10	1
0	G000241305	G000241305	489	0.04484474276627104	0.02852933006703715	0.0875806230174055	best	10	1
1	G000242895	G000242895	882	0.03166760227942689	0.047429793698729045	0.05516893262867424	best	10	1
1	G000243115	G000243115	1101	0.024397618667926224	0.007146158448886438	0.0856334030853298	best	10	1
0	G000244895	G000244895	636	0.034220373827285044	0.08605272564764517	0.08373696790624764	best	10	1
1	G000246875	G000246875	1715	0.0640852215471952	0.029777266733642085	0.026828536043725346	best	10	1
0	G000247565	G000247565	1801	0.18653289330343448	0.07921798235867542	0.042018404638650246	best	10	1
0	G000247895	G000247895	1814	0.15699734106524943	0.0086641402436313	0.008225218242266628	best	10	1
0	G000250655	G000250655	795	0.03768672399523254	0.03911501251976981	0.04308538702792768	best	10	1
1	G000252165	G000252165	1750	0.041574666873380295	0.0038596055501008107	0.09518554121316156	best	10	1
0	G000253175	G000253175	1805	0.09793835292505193	0.01295513491920339	0.013281144238622089	best	10	1
0	G000255135	G000255135	266	0.22772465284601573	0.1381666970655704	0.12176982073909766	best	10	1
0	G000258175	G000258175	445	0.03755414575726235	0.04310738335213929	0.0514231573193844	best	10	1
0	G000259275	G000259275	1299	0.21758024572071832	0.04092040844751342	0.022060625760153527	best	10	1
0	G000264055	G000264055	1162	0.019971015617773702	0.01818745596162577	0.017640563164064108	best	10	1
3	G000264455	G000264455	1447	0.022732708391265177	0.0017018360691456692	0.1274359057653172	best	10	1
2	G000265365	G000265365	1267	0.06364233456374357	0.0	0.13921747439492946	best	10	1
0	G000265465	G000265465	1150	0.01786585625008552	0.07981969850562952	0.1153533390855226	best	10	1
0	G000265525	G000265525	1853	0.2510123452160684	0.03021637117205852	0.010255874995805044	best	10	1
0	G000274945	G000274945	1299	0.17330615716008424	0.05481842639325153	0.02418193338046456	best	10	1
0	G000278255	G000278255	1537	0.58694036501727	0.01262082578372685	0	best	10	1
0	G000278275	G000278275	1545	0.030548617797080624	0.04376381510499163	0.059569098569595094	best	10	1
0	G000284255	G000284255	1586	0.02945549530744529	0.05105646871465879	0.05199820279736595	best	10	1
3	G000284415	G000284415	1446	0.031235582910314363	0.024998845286481056	0.12352833905170561	best	10	1
0	G000287055	G000287055	1781	0.04360532600224687	0.03145066418134937	0.02569459234395118	best	10	1
0	G000291945	G000291945	298	0.9987641524541893	0.05705248961756054	0.008165172212580361	best	10	1
3	G000296385	G000296385	781	0.053905436525900186	0.01893242021314096	0.12005291836128072	best	10	1
0	G000296465	G000296465	1224	0.04047589341417179	0.060157272042836656	0.06147891511355914	best	10	1
0	G000298435	G000298435	1064	0.2730893257313607	0.08267181875462895	0.038581100717722784	best	10	1
0	G000298495	G000298495	1064	0.16844228364487535	0.07651436983520898	0.05294024691895939	best	10	1
0	G000299115	G000299115	1411	0.1635371221679236	0.12140875885015287	0.21088519341686585	best	10	1
0	G000299335	G000299335	1698	0.02985961723344932	0.020060839821889526	0.05764191318269089	best	10	1
0	G000300455	G000300455	1814	0.11003814395350275	0.018854060911972448	0.01804549899041065	best	10	1
3	G000300695	G000300695	816	0.959753536079365	0.037775984884915896	0.13348709950836915	best	10	1
0	G000304335	G000304335	569	0.029936375848695462	0.028996099579112776	0.02488981033387546	best	10	1
4	G000304455	G000304455	1271	0.2750227450245415	0.009187190521774895	0.13353846878416117	best	10	1
0	G000304735	G000304735	1012	0.26348600644475795	0.0	0.013992307780443901	best	10	1
0	G000305495	G000305495	881	0.021821869928444926	0.06628526943473627	0.0685089287751136	best	10	1
1	G000308655	G000308655	479	0.04105844350871024	0.03286799132350374	0.03054832000271936	best	10	1
4	G000309465	G000309465	817	0.42467447661711155	0.013715946249953186	0.11832648928349389	best	10	1
0	G000309945	G000309945	310	0.015994064668181096	0.013586164837402145	0.061176703661966494	best	10	1
2	G000311925	G000311925	1267	0.0683849650373034	0.0	0.15094503550559743	best	10	1
1	G000312005	G000312005	591	0.115956812439169	0.035007266851087085	0.04022488245546545	best	10	1
0	G000312125	G000312125	589	0.13026990459726662	0.06316124022864629	0.05554085924101542	best	10	1
1	G000312705	G000312705	345	0.03724224419933009	0.013756609489086183	0.046894302977599236	best	10	1
0	G000312725	G000312725	319	0.02270378437454923	0.0030896173824383135	0.0028415214287258023	best	10	1
2	G000314895	G000314895	1817	0.08007225362852033	0.016942647847690978	0.06950642854351824	best	10	1
1	G000315035	G000315035	1744	0.05211898172502316	0.06075061203170732	0.0832834649982123	best	10	1
0	G000315445	G000315445	910	0.03528262818035621	0.01396771448704891	0.151724023043191	best	10	1
0	G000315565	G000315565	336	0.044325637133766804	0.028972056616889973	0.03946481332739792	best	10	1
1	G000317495	G000317495	347	0.01669212806052922	0.010803175736256502	0.06686816110663231	best	10	1
1	G000317595	G000317595	527	0.2760946051408659	0.01916759714662677	0.017032846940016676	best	10	1
0	G000317635	G000317635	312	0.02402070918491539	0.03404153120562889	0.028445770163069976	best	10	1
1	G000318135	G000318135	465	0.03901737686160622	0.056415045589178286	0.05645749546159889	best	10	1
0	G000318295	G000318295	1152	0.022294120244302107	0.04564465441744249	0.05367106801394009	best	10	1
1	G000325705	G000325705	1127	0.2101481119985742	0.002507068309942892	0.059588231509206814	best	10	1
1	G000331535	G000331535	1118	0.18169608900303302	0.09803799896229401	0.08208186824325303	best	10	1
0	G000332235	G000332235	317	0.020510414071277516	0.037171039753152835	0.06053842402682981	best	10	1
1	G000332295	G000332295	341	0.11361160095646028	0.01273106069559237	0.036059479547758816	best	10	1
2	G000332315	G000332315	311	0.011057195280991472	0.0021793704460407923	0.14232953935160939	best	10	1
0	G000332975	G000332975	489	0.04119012161145896	0.028306749209498838	0.07533213409017765	best	10	1
1	G000333035	G000333035	490	0.038992188118012194	0.003555522044641917	0.0815987151057589	best	10	1
0	G000333355	G000333355	1145	0.043197438980161706	0.018190923766963966	0.018103666373871518	best	10	1
0	G000334215	G000334215	1714	0.08657014515625505	0.037851993447043084	0.04223687826385653	best	10	1
0	G000335715	G000335715	1562	0.058504792215801515	0.0668876791572966	0.06275730385397044	best	10	1
0	G000335815	G000335815	1581	0.03880600109054555	0.04388830372699494	0.053475466787458625	best	10	1
0	G000336255	G000336255	1809	0.17080937474632663	0.02007300881343283	0.019534260922033808	best	10	1
0	G000340375	G000340375	821	0.5845689811677595	0.12358199311273038	0.13925895180395537	best	10	1
1	G000344275	G000344275	927	0.201548060704706	0.0019433053225649463	0.07865845969797038	best	10	1
0	G000344725	G000344725	1545	0.013414351548250991	0.0806251592879102	0.055873799608897684	best	10	1
0	G000348525	G000348525	1793	0.1246447763152645	0.04317908738427137	0.04838554313081525	best	10	1
1	G000349205	G000349205	1637	0.04941170509972537	0.0061231393855289695	0.050701864222719516	best	10	1
0	G000349585	G000349585	467	0.07634385576478309	0.05672802160246443	0.08691046911725873	best	10	1
0	G000353565	G000353565	791	0.07805204576286329	0.00018468419616729514	0	best	10	1
0	G000354175	G000354175	1781	0.057008421560556855	0.04196758840505419	0.04114438679672937	best	10	1
0	G000359605	G000359605	859	0.021369397415435643	0.01633662360139692	0.08533555861631612	best	10	1
0	G000363885	G000363885	1887	0.237194978349752	0.05969375247109336	0.017089952465551582	best	10	1
0	G000369105	G000369105	1683	0.034102153944424174	0.007462769925087341	0.009069023513255994	best	10	1
0	G000371425	G000371425	826	0.3141716587121337	0.0	0.002756670219073423	best	10	1
0	G000372065	G000372065	1575	0.040085610963560114	0.11073862360914966	0.0951543672965525	best	10	1
0	G000372425	G000372425	916	0.013952874336617072	0.04612015003656258	0.05074668290135091	best	10	1
0	G000372465	G000372465	499	0.08877942410032702	0.09402195894370148	0.08307844438421579	best	10	1
0	G000372825	G000372825	1526	0.07617773399536709	0.014891483140032004	0.10463317478628725	best	10	1
0	G000373925	G000373925	500	0.10975087876761158	0.009772061314950212	0.08943184052930583	best	10	1
2	G000374465	G000374465	1545	0.021524658021760068	0.0907679982905819	0.10206512340352078	best	10	1
1	G000374485	G000374485	1755	0.05348078754093066	0.09950755677226694	0.09078337244216331	best	10	1
1	G000374565	G000374565	878	0.023215355281040573	0.07380575280949052	0.08306514322539073	best	10	1
0	G000375645	G000375645	1215	0.0603092076150622	0.12351278108274016	0.1773352981160315	best	10	1
0	G000376665	G000376665	407	0.05089032391812687	0.1184140145387182	0.0829899888022039	best	10	1
0	G000377705	G000377705	840	0.050697811632917755	0.08933105179518283	0.08700485673517705	best	10	1
0	G000378085	G000378085	1249	0.01925987673203089	0.06327076155013232	0.0612203545758508	best	10	1
2	G000379725	G000379725	1138	0.029377173643856835	0.0015003270612696275	0.11567693223797434	best	10	1
2	G000379965	G000379965	1258	0.032015620120803945	0.0	0.07760808892750432	best	10	1
13	G000380725	G000380725	1848	0.38148924937253526	0.2049263647833563	0.13495031476567534	best	10	1
0	G000381005	G000381005	657	0.09917929836133865	0.008922114405433258	0.0534451769766654	best	10	1
0	G000381065	G000381065	658	0.16648065714020355	0.005754757888202889	0.08809799770242058	best	10	1
0	G000381765	G000381765	557	0.05070358503063854	0.05347780642858566	0.05121437461411742	best	10	1
0	G000381965	G000381965	1774	0.11174889702335378	0.06306562449044173	0.06285222504846877	best	10	1
0	G000381985	G000381985	1441	0.0473114996869235	0.11270904934661029	0.10798673331575735	best	10	1
0	G000382145	G000382145	1688	0.01964048175197064	0.05249999354512865	0.05386406727362547	best	10	1
0	G000382225	G000382225	1129	0.17132910248332323	0.07494651615674591	0.10417880913622654	best	10	1
0	G000383415	G000383415	1552	0.05518575535072667	0.013255535699625513	0.10722403167741028	best	10	1
4	G000384195	G000384195	832	0.5970111063411494	0.009965548626969556	0.12523016931776446	best	10	1
0	G000384335	G000384335	1552	0.037299314353886004	0.014936510643176809	0.12336880574967343	best	10	1
0	G000385395	G000385395	1537	0.027711064844154976	0.011395144317301976	0.010888950570289877	best	10	1
11	G000388175	G000388175	274	0.15925360442286873	0.06708872313193666	0.1589655950445758	best	10	1
0	G000389985	G000389985	499	0.04571298235338972	0.055368812214799466	0.05112915811793402	best	10	1
0	G000398305	G000398305	1326	4.344790863386008	0.0011170293117566676	0	best	10	1
0	G000398925	G000398925	727	0.04775354988413305	0.03046508989203529	0.12699177944321396	best	10	1
9	G000402275	G000402275	1326	0.09546263803014465	0.2462503603490887	0.2162698582842877	best	10	1
18	G000403035	G000403035	1848	0.3485855846614676	0.18116992320582523	0.10957543940016835	best	10	1
0	G000403315	G000403315	761	0.09494774380962312	0.07747852268025525	0.07444759251806071	best	10	1
0	G000403455	G000403455	773	0.04383149780230866	0.0691423059324472	0.05274193806397489	best	10	1
0	G000413015	G000413015	1013	0.07822021200039675	0.17176695668739428	0.21745635501875998	best	10	1
1	G000414445	G000414445	600	0.059953642637719184	0.004893063626805508	0.07183179759732147	best	10	1
0	G000415085	G000415085	913	0.05584178745860591	0.011375992283792935	0.057101470381175794	best	10	1
0	G000415145	G000415145	913	0.04784811463965255	0.0027177303021560448	0.04941594370733882	best	10	1
4	G000416025	G000416025	1922	0.3071153340818622	0.08661938460759633	0.08511684408741677	best	10	1
0	G000419685	G000419685	1164	0.03398259098103651	0.013803917795962193	0.04250044875889639	best	10	1
1	G000420065	G000420065	608	0.06652005581046971	0.0029005021973172174	0.146855198912263	best	10	1
0	G000420425	G000420425	605	0.054115606157814966	0.05176339676537543	0.05392841018780838	best	10	1
0	G000420625	G000420625	1442	0.044909419525660965	0.11785586787359813	0.11256815571173766	best	10	1
0	G000420745	G000420745	1480	0.05943726883865352	0.008408941912685427	0.06919721356361028	best	10	1
5	G000421325	G000421325	1422	0.28167556153320916	0.02428722016682839	0.2026416378269711	best	10	1
0	G000421405	G000421405	758	0.08109855018680268	0.047401956944962555	0.07099993166397789	best	10	1
1	G000421445	G000421445	492	0.049733047786095774	0.016707394386160455	0.11126914079736014	best	10	1
0	G000421825	G000421825	576	0.019722912018705685	0.031040817231638967	0.06127066533099719	best	10	1
0	G000422485	G000422485	802	0.06161150697245432	0.008379666624840864	0.07040005656564599	best	10	1
0	G000422505	G000422505	802	0.04637365028231244	0.008292871455600094	0.062341085943640864	best	10	1
0	G000422645	G000422645	1772	0.1122562083641867	0.03844001964485968	0.07700508291755788	best	10	1
0	G000422905	G000422905	794	0.04076970242475042	0.05048427836214854	0.05799909286364404	best	10	1
2	G000423225	G000423225	1528	0.026867221761452953	0.08242631513740831	0.08009015606750236	best	10	1
2	G000423365	G000423365	1549	0.0843457150276663	0.007091392296590119	0.12694205711725623	best	10	1
1	G000423705	G000423705	1529	0.045094995667348314	0.072331709717713	0.06340013937214259	best	10	1
2	G000423765	G000423765	920	0.08097110511040029	0.04664179720472254	0.061128781483058225	best	10	1
0	G000424625	G000424625	420	0.09581947905488164	0.02182190484991592	0.017860530598121392	best	10	1
2	G000424965	G000424965	520	0.2672320555975549	0.029320101630947067	0.044512353620443715	best	10	1
