G000091785	0.0	16K
G000091985	0.0	16K
G000092025	0.47	16K
G000092045	0.0	16K
G000092105	0.0	16K
G000092125	0.0	16K
G000092185	0.0	16K
G000092205	0.0	16K
G000092225	0.0	16K
G000092245	0.0	16K
G000092265	0.0	16K
G000092305	0.0	16K
G000092365	0.0	16K
G000092385	0.0	16K
G000092405	0.0	16K
G000092425	0.0	16K
G000092465	0.0	16K
G000092505	0.0	16K
G000092565	0.0	16K
G000092645	0.0	16K
G000092785	0.0	16K
G000092825	0.0	16K
G000092845	0.0	16K
G000092865	0.0	16K
G000092905	0.0	16K
G000092925	0.0	16K
G000092985	0.0	16K
G000093025	0.0	16K
G000093065	0.0	16K
G000093085	0.0	16K
G000093165	0.0	16K
G000143085	0.0	16K
G000143145	0.0	16K
G000143165	0.0	16K
G000143625	0.04	16K
G000143705	0.0	16K
G000143765	0.0	16K
G000143825	0.0	16K
G000143845	0.0	16K
G000143965	0.0	16K
G000143985	0.0	16K
G000144405	0.0	16K
G000144605	0.0	16K
G000144625	0.0	16K
G000144645	0.0	16K
G000144675	0.0	16K
G000144695	0.0	16K
G000144735	0.01	16K
G000144915	0.0	16K
G000144935	0.0	16K
G000145035	0.0	16K
G000145215	0.0	16K
G000145235	0.0	16K
G000145255	0.0	16K
G000145275	0.0	16K
G000145295	0.0	16K
G000145515	0.03	16K
G000145555	0.0	16K
G000145615	0.0	16K
G000145985	0.0	16K
G000146065	0.0	16K
G000146165	0.0	16K
G000146185	0.57	16K
G000146285	0.0	16K
G000146345	0.0	16K
G000146505	0.0	16K
G000146675	0.0	16K
G000146855	0.0	16K
G000146895	0.0	16K
G000147055	0.0	16K
G000147075	0.0	16K
G000147335	0.51	16K
G000147355	0.0	16K
G000147675	0.0	16K
G000147695	0.0	16K
G000147715	0.0	16K
G000147815	0.0	16K
G000147835	0.0	16K
G000147875	0.0	16K
G000148385	0.0	16K
G000148485	0.0	16K
G000148645	0.0	16K
G000148725	0.0	16K
G000148995	0.0	16K
G000151105	0.16	16K
G000151205	0.0	16K
G000152065	0.0	16K
G000152145	0.0	16K
G000152245	0.0	16K
G000152265	0.0	16K
G000152625	0.0	16K
G000152705	0.0	16K
G000152725	0.0	16K
G000152745	0.0	16K
G000152805	0.0	16K
G000152825	0.0	16K
G000152845	0.0	16K
G000152865	0.0	16K
G000152885	0.0	16K
G000152985	0.0	16K
G000153025	0.0	16K
G000153045	0.1	16K
G000153065	0.0	16K
G000153105	0.0	16K
G000153125	0.0	16K
G000153145	0.0	16K
G000153165	0.0	16K
G000153185	0.0	16K
G000153205	0.0	16K
G000153225	0.0	16K
G000153245	0.0	16K
G000153285	0.0	16K
G000153305	0.0	16K
G000153345	0.0	16K
G000153385	0.01	16K
G000153405	0.0	16K
G000153445	0.0	16K
G000153465	0.0	16K
G000153485	0.0	16K
G000153565	0.0	16K
G000153605	0.09	16K
G000153705	0.0	16K
G000153725	0.0	16K
G000153745	0.5	16K
G000153765	0.0	16K
G000153805	0.0	16K
G000153825	0.0	16K
G000153845	0.0	16K
G000153885	0.0	16K
G000153905	0.09	16K
G000153925	0.26	16K
G000154065	0.12	16K
G000154145	0.0	16K
G000154205	0.19	16K
G000154225	0.0	16K
G000154245	0.18	16K
G000154285	0.0	16K
G000154305	0.01	16K
G000154345	0.1	16K
G000154425	0.0	16K
G000154445	0.0	16K
G000154465	0.05	16K
G000154485	0.1	16K
G000154505	0.0	16K
G000154525	0.0	16K
G000154565	0.46	16K
G000154705	0.0	16K
G000154725	0.0	16K
G000154785	0.0	16K
G000154805	0.0	16K
G000154825	0.0	16K
G000154845	0.0	16K
G000155205	0.13	16K
G000155435	0.14	16K
G000155495	0.27	16K
G000155515	0.0	16K
G000155555	0.0	16K
G000155595	0.0	16K
G000155635	0.0	16K
G000155695	0.0	16K
G000155715	0.0	16K
G000155735	0.0	16K
G000155775	0.0	16K
G000155855	0.06	16K
G000155875	0.05	16K
G000155895	0.0	16K
G000155915	0.0	16K
G000155955	0.0	16K
G000156015	0.14	16K
G000156035	0.23	16K
G000156055	0.0	16K
G000156115	0.0	16K
G000156175	0.0	16K
G000156215	0.0	16K
G000156275	0.2	16K
G000156295	0.02	16K
G000156335	0.01	16K
G000156355	0.22	16K
G000156435	0.0	16K
G000156515	0.03	16K
G000156535	0.3	16K
G000156595	0.0	16K
G000156655	0.17	16K
G000156675	0.0	16K
G000157355	0.0	16K
G000157895	0.0	16K
G000157915	0.28	16K
G000157935	0.0	16K
G000157955	0.0	16K
G000157975	0.0	16K
G000157995	0.0	16K
G000158075	0.02	16K
G000158095	0.05	16K
G000158155	0.01	16K
G000158175	0.0	16K
G000158195	0.0	16K
G000158215	0.17	16K
G000158275	0.0	16K
G000158295	0.15	16K
G000158315	0.0	16K
G000158455	0.0	16K
G000158475	0.06	16K
G000158495	0.0	16K
G000158595	0.0	16K
G000158615	0.02	16K
G000158655	0.0	16K
G000158915	0.0	16K
G000158935	0.0	16K
G000158955	0.0	16K
G000159015	0.0	16K
G000159035	0.0	16K
G000159055	0.05	16K
G000159075	0.0	16K
G000159095	0.58	16K
G000159115	0.0	16K
G000159155	0.0	16K
G000159215	0.0	16K
G000159235	0.1	16K
G000159315	0.0	16K
G000159335	0.0	16K
G000159495	0.0	16K
G000159635	0.0	16K
G000159995	0.0	16K
G000160035	0.0	16K
G000160055	0.0	16K
G000160075	0.0	16K
G000160095	0.41	16K
G000160115	0.0	16K
G000160135	0.0	16K
G000160435	0.0	16K
G000160455	0.0	16K
G000160535	0.09	16K
G000160555	0.0	16K
G000160575	0.0	16K
G000160615	0.0	16K
G000160635	0.0	16K
G000160655	0.08	16K
G000160675	0.02	16K
G000160695	0.0	16K
G000160775	0.0	16K
G000160835	0.0	16K
G000160875	0.0	16K
G000161755	0.0	16K
G000161775	0.0	16K
G000161835	0.0	16K
G000161895	0.0	16K
G000161935	0.0	16K
G000161975	0.0	16K
G000161995	0.0	16K
G000162015	0.0	16K
G000162395	0.0	16K
G000162435	0.0	16K
G000162475	0.0	16K
G000162575	0.0	16K
G000162755	0.0	16K
G000162875	0.0	16K
G000162895	0.0	16K
G000163515	0.11	16K
G000163555	0.0	16K
G000163595	0.0	16K
G000163695	0.07	16K
G000163775	0.0	16K
G000163875	0.0	16K
G000163895	0.0	16K
G000164135	0.19	16K
G000164395	0.0	16K
G000164635	0.09	16K
G000164675	0.0	16K
G000164695	0.0	16K
G000164865	0.0	16K
G000164905	0.0	16K
G000164985	0.25	16K
G000165125	0.0	16K
G000165465	0.0	16K
G000165485	0.0	16K
G000165505	0.51	16K
G000165675	0.0	16K
G000165715	0.0	16K
G000165735	0.0	16K
G000165795	0.0	16K
G000165905	0.0	16K
G000166055	0.0	16K
G000166095	0.0	16K
G000166135	0.0	16K
G000166195	0.0	16K
G000166275	0.0	16K
G000166295	0.0	16K
G000166355	0.0	16K
G000166395	0.0	16K
G000166415	0.0	16K
G000166695	0.0	16K
G000167195	0.07	16K
G000167355	0.05	16K
G000167435	0.0	16K
G000168275	0.29	16K
G000168295	0.0	16K
G000168715	0.16	16K
G000168735	0.0	16K
G000168775	0.0	16K
G000168835	0.47	16K
G000168975	0.27	16K
G000168995	0.0	16K
G000169035	0.15	16K
G000169075	0.0	16K
G000169115	0.06	16K
G000169155	0.15	16K
G000169175	0.07	16K
G000169235	0.31	16K
G000169255	0.0	16K
G000169335	0.16	16K
G000169355	0.01	16K
G000169375	0.21	16K
G000169395	0.04	16K
G000169415	0.23	16K
G000169435	0.0	16K
G000169455	0.02	16K
G000169655	0.0	16K
G000170295	0.0	16K
G000170715	0.35	16K
G000170735	0.0	16K
G000170755	0.0	16K
G000170795	0.0	16K
G000170815	0.0	16K
G000170875	0.0	16K
G000170895	0.0	16K
G000170915	0.0	16K
G000171235	0.04	16K
G000171335	0.0	16K
G000171615	0.0	16K
G000171775	0.24	16K
G000171835	0.0	16K
G000171875	0.0	16K
G000172075	0.0	16K
G000172095	0.0	16K
G000172155	0.0	16K
G000172375	0.14	16K
G000172475	0.0	16K
G000172495	0.0	16K
G000172515	0.0	16K
G000172555	0.0	16K
G000172635	0.0	16K
G000172975	0.0	16K
G000172995	0.54	16K
G000173075	0.0	16K
G000173095	0.0	16K
G000173115	0.0	16K
G000173355	0.0	16K
G000173555	0.0	16K
G000173615	0.32	16K
G000173655	0.0	16K
G000173675	0.0	16K
G000173815	0.0	16K
G000173895	0.0	16K
G000173915	0.04	16K
G000173975	0.55	16K
G000174015	0.0	16K
G000174195	0.55	16K
G000174355	0.0	16K
G000174395	0.0	16K
G000174415	0.0	16K
G000174435	0.01	16K
G000174755	0.0	16K
G000174815	0.0	16K
G000174895	0.05	16K
G000174995	0.0	16K
G000175035	0.0	16K
G000175095	0.66	16K
G000175215	0.0	16K
G000175235	0.2	16K
G000175255	0.31	16K
G000175375	0.0	16K
G000175395	0.0	16K
G000175415	0.0	16K
G000175555	0.25	16K
G000175575	0.02	16K
G000175795	0.0	16K
G000175835	0.01	16K
G000175855	0.01	16K
G000176015	0.0	16K
G000176095	0.0	16K
G000176155	0.0	16K
G000176235	0.0	16K
G000176335	0.38	16K
G000176355	0.25	16K
G000176775	0.0	16K
G000176795	0.21	16K
G000176855	0.0	16K
G000176895	0.0	16K
G000176915	0.0	16K
G000177015	0.0	16K
G000177075	0.0	16K
G000177235	0.0	16K
G000177335	0.0	16K
G000177375	0.0	16K
G000177535	0.0	16K
G000177555	0.0	16K
G000177615	0.0	16K
G000177635	0.0	16K
G000178115	0.0	16K
G000178255	0.0	16K
G000178335	0.18	16K
G000178375	0.0	16K
G000178455	0.0	16K
G000178475	0.0	16K
G000178815	0.0	16K
G000178835	0.0	16K
G000178855	0.0	16K
G000178875	0.13	16K
G000178955	0.0	16K
G000178975	0.44	16K
G000179035	0.0	16K
G000179055	0.36	16K
G000179235	0.0	16K
G000179255	0.0	16K
G000179315	0.21	16K
G000179395	0.0	16K
G000179555	0.0	16K
G000179575	0.0	16K
G000179595	0.0	16K
G000179615	0.0	16K
G000179635	0.0	16K
G000179715	0.29	16K
G000179775	0.0	16K
G000179815	0.46	16K
G000179915	0.0	16K
G000180175	0.03	16K
G000180455	0.0	16K
G000181475	0.0	16K
G000182745	0.17	16K
G000183135	0.0	16K
G000183325	0.09	16K
G000183345	0.01	16K
G000183405	0.0	16K
G000183425	0.0	16K
G000183525	0.0	16K
G000183545	0.0	16K
G000183565	0.28	16K
G000183585	0.31	16K
G000183665	0.0	16K
G000183685	0.0	16K
G000183725	0.0	16K
G000183745	0.0	16K
G000183885	0.0	16K
G000184345	0.0	16K
G000184435	0.01	16K
G000184535	0.0	16K
G000184685	0.0	16K
G000184705	0.0	16K
G000184745	0.0	16K
G000184945	0.0	16K
G000185045	0.0	16K
G000185145	0.0	16K
G000185365	0.0	16K
G000185385	0.0	16K
G000185425	0.0	16K
G000185445	0.0	16K
G000185465	0.0	16K
G000185505	0.0	16K
G000185725	0.0	16K
G000185805	0.0	16K
G000185845	0.0	16K
G000185885	0.0	16K
G000185905	0.0	16K
G000185925	0.0	16K
G000185965	0.0	16K
G000185985	0.0	16K
G000186165	0.03	16K
G000186205	0.0	16K
G000186245	0.0	16K
G000186265	0.0	16K
G000186345	0.0	16K
G000186365	0.0	16K
G000186385	0.0	16K
G000186425	0.0	16K
G000186705	0.0	16K
G000186885	0.0	16K
G000186945	0.0	16K
G000187005	0.0	16K
G000187125	0.0	16K
G000187465	0.0	16K
G000187625	0.0	16K
G000187895	0.09	16K
G000187975	0.0	16K
G000187995	0.0	16K
G000188015	0.0	16K
G000188035	0.3	16K
G000188055	0.0	16K
G000188155	0.0	16K
G000188175	0.4	16K
G000188195	0.0	16K
G000189295	0.0	16K
G000189415	0.0	16K
G000189535	0.28	16K
G000189555	0.0	16K
G000189575	0.0	16K
G000189595	0.0	16K
G000189775	0.0	16K
G000190095	0.0	16K
G000190135	0.0	16K
G000190155	0.0	16K
G000190315	0.0	16K
G000190415	0.0	16K
G000190435	0.0	16K
G000190475	0.0	16K
G000190535	0.0	16K
G000190555	0.24	16K
G000190575	0.0	16K
G000190595	0.0	16K
G000190635	0.0	16K
G000190695	0.0	16K
G000190735	0.0	16K
G000190755	0.0	16K
G000191045	0.0	16K
G000191065	0.0	16K
G000191145	0.0	16K
G000191545	0.0	16K
G000191585	0.0	16K
G000191725	0.0	16K
G000191885	0.0	16K
G000191925	0.0	16K
G000192225	0.0	16K
G000192435	0.0	16K
G000192475	0.0	16K
G000192575	0.0	16K
G000192745	0.01	16K
G000192845	0.0	16K
G000192865	0.0	16K
G000192905	0.0	16K
G000192925	0.0	16K
G000192945	0.0	16K
G000192965	0.0	16K
G000192985	0.0	16K
G000193005	0.0	16K
G000193025	0.0	16K
G000193045	0.0	16K
G000193085	0.0	16K
G000193225	0.37	16K
G000193375	0.0	16K
G000193395	0.0	16K
G000193435	0.0	16K
G000194135	0.0	16K
G000194155	0.0	16K
G000194605	0.0	16K
G000194625	0.0	16K
G000194925	0.01	16K
G000194985	0.0	16K
G000195085	0.0	16K
G000195185	0.0	16K
G000195205	0.25	16K
G000195275	0.0	16K
G000195295	0.0	16K
G000195315	0.0	16K
G000195335	0.0	16K
G000195375	0.0	16K
G000195635	0.0	16K
G000195715	0.0	16K
G000195735	0.0	16K
G000195755	0.0	16K
G000195775	0.0	16K
G000195835	0.0	16K
G000195855	0.0	16K
G000195875	0.0	16K
G000195895	0.0	16K
G000195915	0.0	16K
G000195935	0.0	16K
G000195975	0.0	16K
G000196015	0.2	16K
G000196035	0.0	16K
G000196095	0.0	16K
